TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
43;0.1916829;0.245;right;True;True;0.8234186;-7.197388;0.2450981;99.24401;2cpd;99.53191;left;none;none;
44;0.245;0.15;left;True;True;0.8609659;-7.975365;-1.055882;99.16973;4cpd;99.53426;left;none;none;
45;0.3130169;0.245;left;True;True;0.884587;-5.459694;0.1655993;99.40987;2cpd;99.58784;left;none;none;
46;0.245;0.1916829;left;True;True;1.019738;-5.265472;1.016349;99.42841;4cpd;99.59075;left;none;none;
47;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
48;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
49;0.3130169;0.245;left;True;True;0.9445428;-8.038116;-0.3423543;99.16374;2cpd;99.52742;left;none;none;
50;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
51;0.245;0.15;right;True;True;1.116378;-6.933899;-0.6188741;99.26916;4cpd;99.54598;left;none;none;
52;0.245;0.1916829;right;True;True;0.7757721;-5.66375;-0.405828;99.3904;2cpd;99.58018;left;orientationQuestion;right;
53;0.245;0.244949;right;True;True;1.021529;-8.55706;-1.317248;99.11421;4cpd;99.51919;left;none;none;
54;0.245;0.3130169;right;True;True;1.098569;-6.867874;-0.4951975;99.27545;2cpd;99.53301;right;none;none;
55;0.3130169;0.245;left;True;True;1.123747;-7.579102;0.8612111;99.20757;4cpd;99.51482;left;none;none;
56;0.1916829;0.245;left;True;True;0.9394654;-9.352226;0.4803228;99.03831;2cpd;99.48115;left;none;none;
57;0.245;0.15;left;True;True;0.9417806;-10.0715;-0.5061507;98.96967;2cpd;99.49668;left;none;none;
58;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
59;0.15;0.245;right;True;True;1.045812;-10.43838;-1.457347;98.93463;4cpd;99.51607;left;none;none;
60;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
61;0.1916829;0.245;right;True;True;1.133374;-8.877831;0.3327122;99.0836;2cpd;99.52583;right;none;none;
62;0.245;0.4;left;True;True;0.8568309;-5.656647;-0.5698328;99.39108;4cpd;99.59821;right;none;none;
63;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
64;0.244949;0.245;left;True;True;0.8243425;-7.570023;-0.8209887;99.20843;2cpd;99.5607;right;orientationQuestion;left;
65;0.4;0.245;left;True;True;1.047998;-5.909386;-0.4881301;99.36696;2cpd;99.59765;left;none;none;
66;0.244949;0.245;right;True;True;0.9169948;-5.839783;-0.7813926;99.3736;4cpd;99.60159;left;none;none;
67;0.4;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
68;0.4;0.245;left;True;True;0.898073;-7.447418;0.5268764;99.22015;4cpd;99.56342;left;none;none;
69;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
70;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
71;0.245;0.1916829;left;True;True;0.7860002;-6.007622;-1.177185;99.35759;2cpd;99.61322;left;none;none;
72;0.245;0.15;left;True;True;0.8075262;-8.491837;-1.054428;99.12045;2cpd;99.55152;left;none;none;
73;0.4;0.245;left;True;True;0.6932974;-8.714638;-0.8607059;99.09917;2cpd;99.54553;left;orientationQuestion;right;
74;0.15;0.245;right;True;True;0.8083191;-7.235016;-0.2357497;99.24042;2cpd;99.5548;right;orientationQuestion;left;
75;0.245;0.1916829;left;True;True;0.884169;-6.818344;-1.026463;99.28019;4cpd;99.5722;left;none;none;
76;0.245;0.244949;left;True;False;0;0;0;0;4cpd;0;none;none;none;
77;0.245;0.244949;right;True;True;1.016118;-9.205894;-0.1662831;99.0523;4cpd;99.52022;left;none;none;
78;0.244949;0.245;right;True;True;0.8701559;-6.900169;0.3093131;99.27238;4cpd;99.54996;right;none;none;
79;0.245;0.4;right;True;True;0.7568828;-7.84346;-1.031681;99.18233;4cpd;99.54266;right;none;none;
80;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
81;0.15;0.245;right;True;True;0.9918739;-8.698578;0.203557;99.1007;2cpd;99.51997;right;none;none;
82;0.245;0.4;left;True;True;0.8254957;-7.79084;-1.363495;99.18734;2cpd;99.54655;right;none;none;
83;0.245;0.3130169;left;True;True;1.045869;-7.338875;-0.9104786;99.2305;4cpd;99.54619;right;none;none;
84;0.245;0.244949;left;True;True;1.005975;-5.27813;-0.2776623;99.42722;2cpd;99.59745;left;none;none;
85;0.244949;0.245;right;True;True;0.9011776;-7.060829;-0.953423;99.25702;2cpd;99.54071;right;orientationQuestion;left;
86;0.244949;0.245;left;True;True;1.242763;-5.434868;-0.9385648;99.41225;4cpd;99.60115;right;orientationQuestion;right;
87;0.245;0.244949;right;True;True;0.9935915;-10.70436;0.1829047;98.90925;2cpd;99.51707;left;none;none;
88;0.245;0.15;left;True;True;0.9448999;-13.43631;0.1263032;98.64847;2cpd;99.5887;left;none;none;
89;0.244949;0.245;right;True;True;0.9197938;-8.3358;0.4434614;99.13532;4cpd;99.51685;right;none;none;
90;0.245;0.3130169;right;True;True;0.8978689;-7.723862;0.2891676;99.19373;4cpd;99.52516;right;none;none;
91;0.15;0.245;left;True;True;0.8517841;-6.257683;0.05711651;99.3337;2cpd;99.5493;right;orientationQuestion;right;
92;0.1916829;0.245;left;True;True;0.9448434;-11.31103;-1.497784;98.85133;4cpd;99.54638;left;orientationQuestion;left;
93;0.245;0.15;right;True;True;1.079738;-7.412514;-0.6148448;99.22348;2cpd;99.52757;left;orientationQuestion;right;
94;0.245;0.15;left;True;True;0.8431982;-9.486328;-0.4517968;99.0255;2cpd;99.50628;left;orientationQuestion;left;
95;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
96;0.245;0.1916829;left;True;True;0.9402879;-9.716003;-1.281072;99.00359;4cpd;99.54865;left;none;none;
97;0.4;0.245;right;True;True;1.038561;-9.192848;-1.103253;99.05352;2cpd;99.54282;right;none;none;
98;0.4;0.245;right;True;True;0.9569273;-10.82891;-0.862998;98.89734;4cpd;99.53845;left;none;none;
99;0.4;0.245;left;True;True;0.8917475;-9.98455;0.2139788;98.97794;2cpd;99.51311;left;none;none;
100;0.245;0.15;right;True;True;1.046226;-9.928024;0.7765388;98.98333;2cpd;99.50566;left;none;none;
101;0.15;0.245;left;True;True;1.090108;-7.615875;0.1844468;99.20406;4cpd;99.52213;right;orientationQuestion;right;
102;0.3130169;0.245;right;True;True;0.8735811;-9.031265;-0.01234221;99.06895;4cpd;99.50462;left;orientationQuestion;right;
103;0.245;0.4;right;True;True;0.7738693;-7.190582;-0.2787762;99.24464;2cpd;99.52702;right;none;none;
104;0.245;0.3130169;right;True;True;1.099999;-8.548096;-0.8693476;99.11507;2cpd;99.51141;right;none;none;
105;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
106;0.4;0.245;right;True;True;1.006964;-6.630669;0.7318001;99.29809;2cpd;99.52896;left;orientationQuestion;right;
107;0.1916829;0.245;left;True;True;1.026544;-8.033348;0.1478434;99.16421;4cpd;99.51021;left;none;none;
108;0.4;0.245;left;True;True;1.024297;-7.520088;0.6213288;99.21322;2cpd;99.51127;left;none;none;
109;0.1916829;0.245;right;True;True;1.120666;-7.75222;-1.016689;99.19104;2cpd;99.51956;right;none;none;
110;0.245;0.1916829;right;True;True;0.9299228;-8.611053;-0.6878614;99.10906;2cpd;99.50031;left;none;none;
111;0.4;0.245;left;True;True;0.7536753;-5.93718;-0.9467516;99.36431;4cpd;99.5622;left;none;none;
112;0.244949;0.245;right;True;True;0.8035889;-6.810272;-0.3113623;99.28095;2cpd;99.51958;left;none;none;
113;0.245;0.244949;left;True;True;0.9359514;-11.75653;-1.314739;98.80881;4cpd;99.5298;left;none;none;
114;0.4;0.245;right;True;True;0.9364109;-7.668564;-0.9096689;99.19903;2cpd;99.50807;left;orientationQuestion;right;
115;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
116;0.1916829;0.245;right;True;True;0.9144155;-7.680626;-0.2749658;99.19786;2cpd;99.51975;right;none;none;
117;0.1916829;0.245;left;True;True;0.8884997;-8.371246;-0.1987469;99.13194;4cpd;99.51039;right;none;none;
118;0.15;0.245;left;True;True;0.9289063;-7.446663;-1.395462;99.2202;4cpd;99.54764;right;none;none;
119;0.1916829;0.245;left;True;True;0.7529164;-12.03884;0.01755333;98.78185;4cpd;99.51924;left;none;none;
120;0.15;0.245;right;True;True;0.6354079;-7.740486;-0.1575322;99.19215;4cpd;99.51175;right;orientationQuestion;right;
121;0.245;0.1916829;left;True;True;0.8246979;-6.734131;-0.8345284;99.28822;4cpd;99.53467;left;none;none;
122;0.245;0.15;right;True;True;0.8374134;-8.351906;-0.3327231;99.1338;4cpd;99.48994;left;orientationQuestion;right;
123;0.1916829;0.245;left;True;True;0.768425;-6.892151;-1.277301;99.27314;4cpd;99.53736;right;none;none;
124;0.1916829;0.245;left;True;True;0.9781148;-9.343582;-1.439149;99.03912;2cpd;99.49783;right;none;none;
125;0.4;0.245;left;True;True;0.9013141;-10.36185;-0.4830561;98.94194;2cpd;99.4755;left;none;none;
126;0.3130169;0.245;right;True;True;0.9384406;-5.596481;-0.7668109;99.39682;4cpd;99.54845;right;none;none;
127;0.245;0.15;right;True;True;0.8856264;-8.957703;-0.6525912;99.07598;4cpd;99.48232;right;orientationQuestion;left;
128;0.244949;0.245;right;True;True;1.036543;-8.937485;-1.326903;99.0779;4cpd;99.49267;left;orientationQuestion;right;
129;0.245;0.1916829;right;True;True;1.132614;-8.424698;-1.173156;99.12685;4cpd;99.49314;left;none;none;
130;0.244949;0.245;left;True;True;0.8882774;-8.720718;-1.381692;99.09859;2cpd;99.50198;left;none;none;
131;0.245;0.4;left;True;True;0.9149475;-9.160439;0.1547008;99.0566;2cpd;99.46796;right;none;none;
132;0.245;0.4;left;True;True;0.91084;-11.07286;-1.145838;98.87405;2cpd;99.4978;right;none;none;
133;0.4;0.245;right;True;True;0.7886804;-11.30199;-0.8186784;98.8522;4cpd;99.49624;left;orientationQuestion;right;
134;0.244949;0.245;right;True;True;0.9979934;-13.2494;0.1019835;98.66628;2cpd;99.53509;right;none;none;
135;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
136;0.245;0.244949;right;True;True;1.001223;-12.32052;-0.9936295;98.75496;2cpd;99.62081;right;none;none;
137;0.245;0.244949;right;True;True;0.7002391;-8.90683;-1.093585;99.08083;4cpd;99.56259;left;orientationQuestion;right;
138;0.245;0.15;right;True;True;0.8016936;-9.627701;-1.333431;99.01201;4cpd;99.55897;left;none;none;
139;0.1916829;0.245;left;True;True;0.8688505;-13.0682;-0.8762112;98.68359;4cpd;99.61457;left;orientationQuestion;left;
140;0.4;0.245;right;True;True;0.8287785;-10.57278;-0.679985;98.92181;2cpd;99.52653;left;none;none;
141;0.245;0.244949;left;True;True;1.068432;-10.95063;-0.4063053;98.88573;2cpd;99.51834;left;none;none;
142;0.15;0.245;right;True;True;1.033068;-12.77543;0.7119753;98.71153;2cpd;99.54813;right;none;none;
143;0.4;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
144;0.1916829;0.245;right;True;True;0.6974755;-11.59872;-1.251676;98.82386;4cpd;99.52936;right;none;none;
145;0.245;0.244949;right;True;True;1.035217;-12.49134;-0.132874;98.73866;2cpd;99.53362;left;none;none;
146;0.1916829;0.245;right;True;True;1.011562;-9.521385;0.4602025;99.02216;4cpd;99.50196;right;orientationQuestion;left;
147;0.1916829;0.245;right;True;True;1.13372;-12.62032;-0.9979277;98.72633;4cpd;99.57491;left;orientationQuestion;left;
148;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
149;0.3130169;0.245;left;True;True;1.062437;-12.53466;0.6634219;98.73453;4cpd;99.58031;left;none;none;
150;0.245;0.1916829;right;True;True;0.8875612;-13.1659;-0.7380838;98.67426;4cpd;99.60377;right;orientationQuestion;left;
151;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
152;0.1916829;0.245;right;True;True;1.132444;-12.58109;-0.266046;98.7301;4cpd;99.56376;right;none;none;
153;0.245;0.244949;right;True;True;0.7490979;-10.75233;-0.8560457;98.90464;2cpd;99.52177;right;none;none;
154;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
155;0.15;0.245;right;True;True;0.9978039;-11.99594;-0.787178;98.78595;4cpd;99.54645;right;none;none;
156;0.1916829;0.245;right;True;True;0.9212614;-11.64631;-0.4231133;98.81932;4cpd;99.53093;right;none;none;
157;0.15;0.245;right;True;True;0.929141;-10.494;-1.481199;98.92932;2cpd;99.5333;right;orientationQuestion;left;
158;0.4;0.245;left;True;True;1.078624;-12.36633;0.2602832;98.75059;4cpd;99.54809;left;orientationQuestion;left;
159;0.15;0.245;left;True;True;1.118282;-10.11057;0.4908581;98.96592;2cpd;99.50013;right;none;none;
160;0.4;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
161;0.1916829;0.245;left;True;True;0.9222115;-6.612343;0.5669184;99.29986;4cpd;99.54453;right;none;none;
162;0.3130169;0.245;left;True;True;0.9697113;-12.14057;0.4142292;98.77215;4cpd;99.54004;left;none;none;
163;0.245;0.4;right;True;True;0.9326308;-13.62295;-1.331705;98.63063;4cpd;99.61082;right;none;none;
164;0.245;0.4;left;True;True;1.428321;-10.14524;0.2541134;98.96262;4cpd;99.49619;right;none;none;
165;0.245;0.244949;right;True;True;1.221684;-10.48387;-0.3393443;98.93027;2cpd;99.50798;left;none;none;
166;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
167;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
168;0.244949;0.245;left;True;True;0.9746364;-11.33367;0.3997097;98.84917;4cpd;99.51047;left;none;none;
169;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
170;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
171;0.245;0.244949;right;True;True;0.7837192;-13.26029;-0.3461604;98.66525;2cpd;99.56532;left;none;none;
172;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
173;0.1916829;0.245;left;True;True;0.5705261;-7.998962;-1.252804;99.16749;2cpd;99.51856;right;none;none;
174;0.4;0.245;right;True;True;0.6212943;-7.43679;-0.4329453;99.22117;4cpd;99.51087;left;none;none;
175;0.245;0.244949;left;True;True;0.5989115;-7.083549;-1.445463;99.25486;4cpd;99.53095;left;none;none;
176;0.4;0.245;right;True;True;0.8100428;-12.44735;-0.5989876;98.74285;2cpd;99.53432;left;none;none;
177;0.245;0.244949;left;True;True;0.8481598;-10.37234;-0.4352822;98.94094;4cpd;99.48776;left;none;none;
178;0.244949;0.245;left;True;True;0.7641228;-12.27306;-0.5072231;98.75948;4cpd;99.52796;left;none;none;
179;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
180;0.245;0.4;left;True;True;0.6982002;-7.229683;-0.1648402;99.24091;4cpd;99.50542;right;orientationQuestion;right;
181;0.15;0.245;right;True;True;0.9574883;-9.411354;-0.8840561;99.03266;2cpd;99.49292;right;none;none;
182;0.15;0.245;left;True;True;0.8685852;-10.74566;0.322463;98.9053;4cpd;99.48975;right;none;none;
183;0.245;0.15;left;True;True;0.7221742;-11.34472;-0.4623351;98.84811;2cpd;99.50845;left;none;none;
184;0.244949;0.245;left;True;True;0.8520415;-9.989723;-0.07830453;98.97746;2cpd;99.48363;left;orientationQuestion;left;
185;0.3130169;0.245;left;True;True;0.7958216;-11.625;0.3239067;98.82135;4cpd;99.50186;left;orientationQuestion;left;
186;0.4;0.245;left;True;True;0.7215497;-12.86246;-1.399465;98.70323;4cpd;99.56358;left;none;none;
187;0.245;0.1916829;right;True;True;0.6991837;-12.33773;-1.237536;98.75332;2cpd;99.54443;left;orientationQuestion;right;
188;0.1916829;0.245;left;True;True;0.9445989;-13.35442;-0.1009459;98.65627;4cpd;99.55499;right;orientationQuestion;right;
189;0.3130169;0.245;right;True;True;0.8599861;-10.28546;-0.5333056;98.94923;4cpd;99.48396;left;orientationQuestion;right;
190;0.3130169;0.245;left;True;True;0.8774637;-7.941345;0.2603135;99.17297;2cpd;99.49662;left;none;none;
191;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
192;0.15;0.245;right;True;True;0.6971108;-8.592812;-0.140975;99.11079;4cpd;99.49053;right;none;none;
193;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
194;0.3130169;0.245;right;True;True;0.7273075;-10.53165;-1.099487;98.92573;2cpd;99.55755;left;orientationQuestion;right;
195;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
196;0.15;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
197;0.3130169;0.245;left;True;True;0.7434101;-11.14042;0.2036157;98.86761;4cpd;99.54268;left;orientationQuestion;left;
198;0.245;0.15;right;True;True;0.674916;-10.51633;0.05059648;98.92719;2cpd;99.53432;left;none;none;
199;0.3130169;0.245;left;True;True;0.8693194;-12.46071;-0.2957036;98.74158;2cpd;99.57639;left;none;none;
