TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
58;0.15;0.245;right;True;True;1.275237;-11.69231;0.3267145;98.81494;2cpd;99.50057;right;none;none;
59;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
60;0.3130169;0.245;right;True;True;1.5498;-7.509148;0.8884993;99.21425;4cpd;99.4849;left;none;none;
61;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
62;0.1916829;0.245;left;True;True;1.409777;-9.674004;0.8407483;99.00759;2cpd;99.47479;right;none;none;
63;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
64;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
65;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
66;0.3130169;0.245;right;True;True;1.54247;-6.248276;-0.8660402;99.33461;2cpd;99.55418;right;none;none;
67;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
68;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
69;0.1916829;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
70;0.244949;0.245;left;True;True;1.649304;-13.87894;2.025246;98.6062;2cpd;99.56602;right;none;none;
71;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
72;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
73;0.245;0.244949;right;True;True;1.271503;-13.86615;1.834869;98.60742;2cpd;99.57529;right;none;none;
74;0.245;0.244949;left;True;True;1.146071;-9.404228;0.6293261;99.03333;2cpd;99.46757;right;none;none;
75;0.245;0.3130169;left;True;True;1.392135;-8.737175;-0.07656145;99.09702;2cpd;99.47636;right;none;none;
76;0.245;0.1916829;left;True;True;1.244158;-8.872787;-0.4956534;99.08408;2cpd;99.48788;right;orientationQuestion;right;
77;0.244949;0.245;right;True;True;1.25137;-11.59711;1.882356;98.82401;4cpd;99.49906;right;orientationQuestion;left;
78;0.245;0.15;left;True;True;1.292407;-8.072891;1.369657;99.16043;2cpd;99.48206;right;none;none;
79;0.4;0.245;left;True;True;1.10836;-8.388939;-0.4033113;99.13026;4cpd;99.49735;left;none;none;
80;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
81;0.4;0.245;right;True;True;1.241104;-9.640968;-0.4069924;99.01073;4cpd;99.47912;left;none;none;
82;0.1916829;0.245;left;True;True;1.322946;-9.244728;0.1871638;99.04857;2cpd;99.47347;right;none;none;
83;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
84;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
85;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
86;0.245;0.244949;left;True;True;1.495798;-12.57949;1.734646;98.73024;4cpd;99.50801;left;orientationQuestion;left;
87;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
88;0.15;0.245;right;True;True;1.544336;-12.47237;0.9202209;98.74048;2cpd;99.51353;right;none;none;
89;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
90;0.244949;0.245;right;True;True;1.561892;-9.612946;-0.597342;99.01341;2cpd;99.48151;right;none;none;
91;0.15;0.245;right;True;True;1.398915;-12.53501;0.06114268;98.73449;2cpd;99.52296;right;none;none;
92;0.245;0.3130169;left;True;True;1.343865;-9.906921;1.986548;98.98536;4cpd;99.35487;left;none;none;
93;0.245;0.3130169;right;True;True;1.505436;-7.045837;0.4121368;99.25847;2cpd;99.48315;right;none;none;
94;0.1916829;0.245;right;True;True;1.30261;-6.706322;1.853797;99.29088;2cpd;99.53009;right;orientationQuestion;left;
95;0.15;0.245;left;True;True;1.528808;-6.98172;0.8494046;99.2646;2cpd;99.50323;right;none;none;
96;0.245;0.15;right;True;True;1.586609;-10.50292;0.8617704;98.92847;4cpd;99.4616;left;orientationQuestion;right;
97;0.4;0.245;left;True;True;1.433817;-13.08958;1.448372;98.68155;4cpd;99.529;left;none;none;
98;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
99;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
100;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
101;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
102;0.245;0.4;right;True;True;1.416991;-5.582588;1.169072;99.39815;4cpd;99.55437;right;orientationQuestion;left;
103;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
104;0.15;0.245;right;True;True;1.474461;-12.20599;-0.6000566;98.7659;2cpd;99.504;right;orientationQuestion;left;
105;0.3130169;0.245;left;True;True;1.691277;-10.42995;-0.8906841;98.93542;2cpd;99.49187;right;none;none;
106;0.4;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
107;0.1916829;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
108;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
109;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
110;0.245;0.15;right;True;True;1.209877;-10.55961;0.04828501;98.92305;2cpd;99.48819;right;none;none;
