TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
56;0.1916829;0.245;right;True;True;0.732207;-12.24769;-0.6425238;98.76192;4cpd;99.52105;left;orientationQuestion;left;
57;0.245;0.4;left;True;True;0.7981789;-10.5554;0.214994;98.92346;2cpd;99.47679;right;none;none;
58;0.245;0.15;right;True;True;0.764177;-12.49996;0.2924683;98.73784;2cpd;99.51744;right;none;none;
59;0.245;0.3130169;left;True;True;0.63537;-12.77773;-0.5726757;98.71133;4cpd;99.53709;left;none;none;
60;0.245;0.3130169;right;True;True;0.8775213;-5.797874;-1.289243;99.37759;4cpd;99.5638;right;none;none;
61;0.245;0.244949;left;True;True;0.7324966;-5.386726;1.480035;99.41685;2cpd;99.55481;left;orientationQuestion;left;
62;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
63;0.4;0.245;right;True;True;0.8078366;-7.323082;0.789989;99.23199;2cpd;99.49208;left;none;none;
64;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
65;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
66;0.245;0.4;right;True;False;0;0;0;0;2cpd;0;none;none;none;
67;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
68;0.245;0.244949;right;True;True;0.8446446;-9.637131;-0.1131811;99.01111;4cpd;99.47329;right;orientationQuestion;left;
69;0.245;0.3130169;left;True;True;0.8754665;-12.38307;-1.40596;98.74899;4cpd;99.53851;right;none;none;
70;0.244949;0.245;left;True;True;1.143821;-13.4641;-0.1045814;98.64579;2cpd;99.55263;right;none;none;
71;0.245;0.244949;right;True;True;0.9526845;-11.91617;-1.299584;98.79356;2cpd;99.52325;right;none;none;
72;0.3130169;0.245;left;True;True;0.6675334;-7.790138;-0.6706748;99.18742;2cpd;99.49475;left;orientationQuestion;left;
73;0.1916829;0.245;left;True;True;0.9319847;-8.180237;-0.3930736;99.15018;2cpd;99.48596;right;none;none;
74;0.4;0.245;right;True;True;0.7374114;-8.665459;0.1138945;99.10387;2cpd;99.4759;left;none;none;
75;0.245;0.15;left;True;True;0.7550353;-7.530899;0.1922584;99.21217;4cpd;99.49001;left;none;none;
76;0.15;0.245;right;True;True;0.6920493;-9.463173;0.07738495;99.02772;4cpd;99.47242;right;none;none;
77;0.3130169;0.245;left;True;True;0.700802;-6.357086;0.2881689;99.32423;2cpd;99.51987;left;none;none;
78;0.4;0.245;left;True;True;0.8993171;-7.029091;-0.7513986;99.26008;2cpd;99.51318;left;orientationQuestion;left;
79;0.245;0.4;right;True;False;0;0;0;0;2cpd;0;none;none;none;
80;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
81;0.3130169;0.245;left;True;True;0.8602983;-12.4839;-1.224885;98.73936;4cpd;99.53967;left;none;none;
82;0.15;0.245;right;True;True;0.7101662;-12.79987;-0.5234036;98.7092;4cpd;99.53888;right;orientationQuestion;right;
83;0.1916829;0.245;right;True;True;0.889755;-7.87149;-1.18751;99.17965;4cpd;99.50529;right;none;none;
84;0.245;0.3130169;left;True;True;0.7514885;-13.7491;0.1929998;98.6186;2cpd;99.5628;left;none;none;
85;0.245;0.244949;left;True;False;0;0;0;0;4cpd;0;none;none;none;
86;0.245;0.15;right;True;True;0.7168292;-9.259048;0.2269769;99.0472;4cpd;99.47196;left;none;none;
87;0.245;0.3130169;right;True;True;0.8457149;-9.191505;-0.6186266;99.05363;2cpd;99.48245;right;none;none;
88;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
89;0.15;0.245;right;False;False;0;0;0;0;4cpd;0;none;none;none;
90;0.245;0.244949;right;False;False;0;0;0;0;2cpd;0;none;none;none;
91;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
92;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
93;0.15;0.245;right;True;True;0.9628831;-10.86845;-0.7480202;98.89359;4cpd;99.49694;right;none;none;
94;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
95;0.245;0.15;left;True;True;0.8589786;-13.50396;0.1217432;98.64199;4cpd;99.55768;left;none;none;
96;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
97;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
98;0.4;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
99;0.245;0.3130169;right;True;True;0.5804279;-9.529198;-0.7559204;99.02142;4cpd;99.48182;right;none;none;
100;0.245;0.15;left;True;True;0.8123265;-10.49571;0.4554296;98.92916;2cpd;99.47506;left;orientationQuestion;left;
101;0.245;0.3130169;left;True;True;0.6753895;-6.620613;-0.4451466;99.29908;4cpd;99.51803;left;none;none;
102;0.245;0.1916829;left;True;True;0.6722364;-12.88101;0.6645389;98.70146;4cpd;99.52833;left;none;none;
103;0.3130169;0.245;right;True;True;0.821907;-9.357704;-1.035777;99.03779;4cpd;99.48707;right;none;none;
104;0.245;0.244949;right;True;True;0.7238566;-8.294464;-0.2895563;99.13928;2cpd;99.48126;right;none;none;
105;0.3130169;0.245;right;True;True;0.924131;-11.53422;0.5358517;98.83002;4cpd;99.48854;right;orientationQuestion;left;
106;0.245;0.1916829;right;True;True;0.7931467;-7.731499;-0.04887581;99.19302;2cpd;99.48654;right;none;none;
107;0.4;0.245;right;True;True;0.7688631;-10.07547;-1.306956;98.96926;4cpd;99.49487;left;orientationQuestion;right;
108;0.244949;0.245;right;True;True;0.7305105;-8.842674;-0.6520081;99.08697;4cpd;99.48274;left;none;none;
109;0.245;0.244949;right;True;True;0.7011162;-7.207481;0.7349131;99.24303;2cpd;99.49496;right;none;none;
110;0.3130169;0.245;left;True;True;0.9096906;-8.885712;-0.5399132;99.08285;4cpd;99.48138;left;none;none;
111;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
112;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
113;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
114;0.245;0.244949;left;True;True;0.6174293;-13.55646;0.2469845;98.63699;2cpd;99.55779;left;orientationQuestion;left;
115;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
116;0.4;0.245;left;True;True;0.7099069;-10.10542;-1.37739;98.9664;2cpd;99.49612;left;orientationQuestion;left;
117;0.245;0.244949;left;True;True;0.7680088;-9.686424;-0.07403874;99.0064;2cpd;99.47223;left;orientationQuestion;left;
118;0.245;0.4;right;True;True;0.7533428;-10.61897;-0.9812174;98.91737;2cpd;99.49338;right;none;none;
119;0.245;0.4;left;True;True;0.7230763;-10.79221;-0.6467733;98.90086;2cpd;99.49024;right;none;none;
120;0.1916829;0.245;right;True;True;0.7813143;-7.610245;-0.71597;99.2046;4cpd;99.49899;right;orientationQuestion;left;
121;0.245;0.1916829;right;True;True;0.4051111;-10.12284;-0.9668598;98.96474;4cpd;99.48925;right;none;none;
122;0.245;0.15;right;True;True;0.4543871;-11.49645;-1.091063;98.83363;4cpd;99.5106;right;none;none;
123;0.245;0.1916829;right;True;True;0.3812806;-12.77293;-1.098819;98.71178;2cpd;99.54742;left;none;none;
124;0.3130169;0.245;right;True;True;0.5713683;-9.458328;-1.209566;99.02818;2cpd;99.49165;right;orientationQuestion;left;
125;0.1916829;0.245;right;True;True;0.49604;-10.92193;-0.1483364;98.88846;4cpd;99.48656;right;orientationQuestion;left;
126;0.244949;0.245;right;True;True;0.5656283;-7.477982;-1.370782;99.21722;4cpd;99.51538;right;orientationQuestion;left;
127;0.245;0.244949;left;True;True;0.529096;-9.734001;-0.08745813;99.00187;4cpd;99.47492;left;none;none;
128;0.245;0.1916829;right;True;True;0.6257708;-6.847794;-1.075554;99.27738;4cpd;99.52454;left;none;none;
129;0.245;0.4;left;True;True;0.3866352;-13.60617;-0.9445143;98.63224;4cpd;99.57584;right;none;none;
130;0.245;0.4;left;True;True;0.9752526;-6.782326;-1.250574;99.28363;2cpd;99.52877;left;none;none;
131;0.244949;0.245;left;True;True;0.5377822;-5.387794;-0.3020267;99.41674;2cpd;99.55978;left;orientationQuestion;right;
132;0.244949;0.245;right;True;True;0.5620213;-9.032097;-0.7567101;99.06887;2cpd;99.48496;right;none;none;
133;0.1916829;0.245;left;True;True;0.6483207;-12.00459;-0.4521646;98.78513;2cpd;99.50998;left;orientationQuestion;right;
134;0.245;0.244949;right;True;True;0.6137396;-7.390091;-1.257679;99.2256;4cpd;99.51424;right;orientationQuestion;left;
135;0.1916829;0.245;right;True;True;0.5649859;-9.704552;-0.1086273;99.00469;2cpd;99.47665;right;none;none;
136;0.245;0.244949;left;True;True;0.5383218;-5.572014;-0.0373044;99.39916;4cpd;99.55073;left;none;none;
137;0.244949;0.245;left;True;True;0.6426181;-5.286736;3.942015;99.4264;4cpd;99.59974;left;none;none;
138;0.245;0.15;right;True;True;0.7893271;-5.239174;0.6692767;99.43095;2cpd;99.55637;left;orientationQuestion;left;
139;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
140;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
141;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
142;0.245;0.1916829;left;True;True;0.4464495;-8.806519;-1.205964;99.09041;4cpd;99.49417;left;none;none;
143;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
144;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
145;0.3130169;0.245;right;True;True;0.721773;-6.79245;-0.5895395;99.28265;4cpd;99.51586;right;none;none;
146;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
147;0.245;0.244949;left;True;True;0.5747052;-8.112038;-0.5455956;99.15669;4cpd;99.48682;left;orientationQuestion;left;
148;0.245;0.1916829;left;True;True;0.5591781;-11.39893;-1.132958;98.84293;4cpd;99.50813;left;orientationQuestion;left;
149;0.4;0.245;left;True;True;0.4063455;-10.69196;-0.6094723;98.91042;2cpd;99.49149;left;none;none;
150;0.245;0.244949;left;True;True;0.549678;-7.92157;-0.09770536;99.17487;2cpd;99.48715;left;none;none;
151;0.245;0.4;left;True;True;0.5107586;-8.484901;-1.08755;99.1211;4cpd;99.49483;right;orientationQuestion;left;
152;0.245;0.15;right;True;True;0.5136848;-12.97226;-0.2459409;98.69275;2cpd;99.54197;left;orientationQuestion;right;
153;0.244949;0.245;left;True;True;0.5473228;-10.14632;-0.5889797;98.96251;4cpd;99.48372;left;none;none;
154;0.4;0.245;left;True;True;0.3849636;-13.41434;-0.5429182;98.65055;4cpd;99.56006;left;orientationQuestion;right;
155;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
156;0.245;0.4;left;True;True;0.1378438;-7.999702;4.180673;99.1674;4cpd;99.53101;right;orientationQuestion;right;
157;0.245;0.3130169;right;True;True;0.5184799;-8.451401;-0.8499718;99.12428;2cpd;99.49201;right;none;none;
158;0.15;0.245;left;True;True;0.6345144;-5.366936;-0.4794173;99.41875;4cpd;99.56341;right;none;none;
159;0.244949;0.245;left;True;True;0.6894145;-5.655586;0.5540845;99.39117;2cpd;99.54291;left;none;none;
160;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
161;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
162;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
163;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
164;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
165;0.245;0.15;right;True;True;0.7821907;-6.219307;0.1792979;99.33736;2cpd;99.52293;right;orientationQuestion;left;
166;0.15;0.245;right;True;True;0.7462274;-12.88062;-0.8572073;98.70151;2cpd;99.54266;right;none;none;
167;0.245;0.15;right;True;True;0.5682234;-11.63229;0.06767893;98.82066;2cpd;99.49383;left;none;none;
168;0.245;0.244949;right;True;True;0.7031156;-9.824394;-1.312716;98.99323;2cpd;99.49348;right;orientationQuestion;left;
169;0.245;0.15;right;True;True;0.668953;-13.47697;0.3796179;98.64457;2cpd;99.54996;left;orientationQuestion;left;
170;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
171;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
172;0.1916829;0.245;right;True;True;0.756525;-9.318367;-0.9461155;99.04154;2cpd;99.4864;right;orientationQuestion;left;
173;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
174;0.245;0.1916829;right;True;True;0.7872018;-12.73292;-1.39486;98.7156;4cpd;99.54726;right;orientationQuestion;left;
175;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
176;0.245;0.15;left;True;True;0.7543262;-13.06474;-0.1533313;98.68391;2cpd;99.54053;left;orientationQuestion;left;
177;0.244949;0.245;left;True;True;0.6664676;-12.88074;-0.148242;98.70148;2cpd;99.53413;left;none;none;
178;0.245;0.1916829;left;True;True;0.7495525;-13.05912;-0.6861897;98.68445;2cpd;99.54775;left;none;none;
179;0.4;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
180;0.4;0.245;right;True;True;0.6075007;-10.92607;-0.4933605;98.88807;2cpd;99.49009;left;none;none;
181;0.245;0.4;left;True;True;0.6688665;-9.561981;-1.316657;99.01829;2cpd;99.49453;right;orientationQuestion;right;
182;0.245;0.244949;right;True;True;0.5927979;-10.00386;-0.5556226;98.97609;2cpd;99.48146;right;orientationQuestion;left;
183;0.245;0.4;right;True;True;0.6813748;-9.990448;-0.2129474;98.97739;2cpd;99.47663;right;none;none;
184;0.245;0.244949;right;True;True;0.7437707;-11.4268;-0.5534039;98.84029;2cpd;99.49759;right;orientationQuestion;left;
185;0.245;0.3130169;right;True;True;0.7192109;-10.30466;-0.5001745;98.94741;4cpd;99.48266;left;orientationQuestion;right;
186;0.4;0.245;right;True;True;0.6739922;-9.006119;-1.357348;99.07134;4cpd;99.49412;left;orientationQuestion;right;
187;0.244949;0.245;left;True;True;0.7297937;-7.726105;0.1940455;99.19353;2cpd;99.48528;left;none;none;
188;0.245;0.1916829;right;True;True;0.7361654;-5.704269;-0.6386185;99.38653;4cpd;99.54999;left;none;none;
189;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
190;0.245;0.1916829;right;True;True;0.7050238;-5.984306;-0.848577;99.35979;4cpd;99.54775;left;none;none;
191;0.1916829;0.245;right;True;True;0.6037065;-7.235283;-0.8950562;99.24039;4cpd;99.51213;right;none;none;
192;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
193;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
194;0.245;0.1916829;right;True;True;0.6676389;-6.7183;-0.234652;99.28973;4cpd;99.51408;left;none;none;
195;0.245;0.4;right;True;True;0.663157;-7.080605;-0.6846557;99.25516;2cpd;99.51442;right;none;none;
196;0.1916829;0.245;left;True;True;0.6118478;-9.609886;-1.223733;99.0137;2cpd;99.49515;left;none;none;
197;0.15;0.245;right;True;True;0.5843656;-8.132484;-0.453362;99.15475;2cpd;99.4883;right;none;none;
198;0.245;0.15;left;True;True;0.57448;-7.001808;0.1231315;99.26269;2cpd;99.50094;left;orientationQuestion;left;
199;0.245;0.244949;right;True;True;0.6491231;-10.90852;-0.6689601;98.88974;2cpd;99.49416;right;none;none;
