TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
50;0.3130169;0.245;left;True;True;0.4382915;-5.628464;-0.7455559;99.39377;4cpd;99.57247;left;none;none;
51;0.4;0.245;right;True;True;0.461224;-8.297821;-0.8725629;99.13896;4cpd;99.50731;left;none;none;
52;0.245;0.244949;left;True;True;0.4848794;-6.167114;-1.450135;99.34235;2cpd;99.56544;left;none;none;
53;0.3130169;0.245;right;True;True;0.4098166;-6.367371;-1.279675;99.32326;2cpd;99.56979;right;orientationQuestion;left;
54;0.3130169;0.245;left;True;True;0.5590162;-5.623459;-1.039902;99.39424;2cpd;99.58393;left;orientationQuestion;left;
55;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
56;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
57;0.15;0.245;right;True;True;0.4421697;-7.474518;-0.3527303;99.21754;2cpd;99.51234;right;none;none;
58;0.1916829;0.245;right;True;True;0.4695702;-8.31517;-0.804564;99.13731;2cpd;99.49731;right;none;none;
59;0.245;0.4;right;True;True;0.4279854;-7.286285;-1.121993;99.23552;2cpd;99.51216;right;none;none;
60;0.245;0.15;right;True;True;0.5514663;-10.81122;-1.368155;98.89905;2cpd;99.52015;left;orientationQuestion;left;
61;0.245;0.1916829;left;True;True;0.5117294;-10.33081;-0.989481;98.94489;4cpd;99.51283;left;none;none;
62;0.3130169;0.245;left;True;True;0.4453098;-7.317177;-1.472341;99.23256;4cpd;99.54197;left;none;none;
63;0.245;0.1916829;left;True;True;0.280941;-8.965675;-1.062995;99.07522;2cpd;99.51511;left;none;none;
64;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
65;0.245;0.1916829;left;True;True;0.3338755;-6.716187;-1.442915;99.28994;4cpd;99.56158;right;orientationQuestion;right;
66;0.245;0.4;right;True;True;0.3827867;-8.916153;-1.46503;99.07994;2cpd;99.5249;right;none;none;
67;0.245;0.4;left;True;True;0.3231107;-6.406761;-1.063856;99.31947;4cpd;99.55914;right;orientationQuestion;left;
68;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
69;0.245;0.4;left;True;True;0.3834158;-7.447365;-1.456152;99.22013;2cpd;99.53559;right;none;none;
70;0.4;0.245;right;True;True;0.3654151;-6.327621;-1.353181;99.32701;4cpd;99.56879;left;none;none;
71;0.245;0.1916829;right;True;True;0.576464;-8.849678;-0.8253794;99.08627;2cpd;99.50357;left;none;none;
72;0.3130169;0.245;right;True;True;0.5004462;-5.906288;-0.4527431;99.36725;2cpd;99.57599;left;orientationQuestion;right;
73;0.245;0.244949;left;True;True;0.4724705;-7.963493;-0.7476101;99.17088;4cpd;99.51787;right;none;none;
74;0.245;0.1916829;right;True;True;0.5361084;-8.281013;-1.072238;99.14056;2cpd;99.52248;left;none;none;
75;0.15;0.245;left;True;True;0.4156865;-10.22433;-0.7954354;98.95506;2cpd;99.50916;right;none;none;
76;0.244949;0.245;right;True;True;0.5185286;-8.802612;-0.8051572;99.09077;2cpd;99.50755;left;none;none;
77;0.245;0.1916829;left;True;True;0.4382145;-11.89924;-0.897995;98.79518;2cpd;99.54301;left;none;none;
78;0.245;0.3130169;left;True;True;0.4751565;-6.786987;-1.262013;99.28317;4cpd;99.55844;right;none;none;
79;0.3130169;0.245;right;True;True;0.4728533;-7.924026;-1.312956;99.17464;4cpd;99.53171;left;orientationQuestion;right;
80;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
81;0.1916829;0.245;right;True;True;0.64803;-10.52187;-0.6271038;98.92667;2cpd;99.5058;right;none;none;
82;0.245;0.1916829;right;True;True;0.4686292;-5.581436;-1.450165;99.39825;2cpd;99.59335;right;none;none;
83;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
84;0.245;0.3130169;left;True;True;0.6443787;-9.385757;-0.295702;99.0351;2cpd;99.50069;right;none;none;
85;0.245;0.3130169;right;True;True;0.4073907;-5.961205;-1.190671;99.36201;4cpd;99.57657;right;orientationQuestion;left;
86;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
87;0.4;0.245;right;True;True;0.5134877;-7.42897;-0.9177032;99.22191;4cpd;99.53894;left;none;none;
88;0.244949;0.245;left;True;True;0.4470196;-5.488876;-1.251076;99.40708;4cpd;99.60184;left;orientationQuestion;left;
89;0.4;0.245;left;True;True;0.393249;-5.511078;-0.9130564;99.40498;4cpd;99.59143;left;none;none;
90;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
91;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
92;0.245;0.4;right;True;True;0.5166921;-10.14837;-1.089442;98.96231;4cpd;99.51984;right;orientationQuestion;right;
93;0.15;0.245;right;True;True;0.3754308;-6.367722;-0.7581167;99.3232;2cpd;99.55174;right;none;none;
94;0.15;0.245;right;True;True;0.4300019;-9.179848;-1.333241;99.05476;2cpd;99.51447;right;none;none;
95;0.245;0.1916829;right;True;True;0.3718886;-8.613953;-1.310379;99.10878;4cpd;99.51523;left;none;none;
96;0.245;0.15;right;True;True;0.4379058;-7.621239;-1.178437;99.20354;2cpd;99.52591;left;orientationQuestion;right;
97;0.245;0.4;right;True;True;0.567903;-10.56775;-0.6134176;98.92229;2cpd;99.50497;right;none;none;
98;0.15;0.245;left;True;True;0.3821502;-12.15836;-0.8857222;98.77045;2cpd;99.54672;right;none;none;
99;0.245;0.3130169;left;True;True;0.4460113;-8.495972;-1.238857;99.12005;4cpd;99.51466;right;orientationQuestion;right;
100;0.244949;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
101;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
102;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
103;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
104;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
105;0.245;0.15;left;False;False;0;0;0;0;2cpd;0;none;none;none;
106;0.15;0.245;left;True;True;0.5159793;-12.53497;-0.8788981;98.73449;2cpd;99.55425;right;none;none;
107;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
108;0.245;0.1916829;right;True;True;0.5782464;-10.97533;-0.583005;98.88338;4cpd;99.50952;left;none;none;
109;0.245;0.15;left;True;True;0.4509792;-6.262138;-0.8617859;99.33329;4cpd;99.54837;left;orientationQuestion;left;
110;0.15;0.245;right;True;True;0.3860145;-8.920898;-0.8776188;99.07948;2cpd;99.49512;right;none;none;
111;0.245;0.4;left;True;True;0.7311581;-9.440979;-0.2227106;99.02982;2cpd;99.4673;right;none;none;
112;0.15;0.245;left;True;True;0.5152095;-9.696075;-1.483206;99.00549;2cpd;99.5162;right;none;none;
113;0.244949;0.245;right;True;True;0.4135998;-8.56292;-1.4235;99.11365;4cpd;99.51543;left;none;none;
114;0.245;0.15;right;True;True;0.4609038;-7.598465;-1.221721;99.20572;2cpd;99.52111;left;orientationQuestion;left;
115;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
116;0.244949;0.245;left;True;True;0.2853557;-11.00631;-1.075135;98.88042;4cpd;99.5194;left;none;none;
117;0.245;0.4;right;True;True;0.270259;-10.83739;-1.346735;98.89654;2cpd;99.52229;right;orientationQuestion;left;
118;0.245;0.1916829;right;True;True;0.5238941;-8.78035;-1.32681;99.0929;2cpd;99.50402;left;none;none;
119;0.15;0.245;left;True;True;0.4146065;-7.189667;-0.7487249;99.24474;2cpd;99.52073;right;none;none;
120;0.4;0.245;right;True;True;0.2747038;-6.626732;-1.260188;99.29846;4cpd;99.54326;left;none;none;
121;0.245;0.3130169;left;True;True;0.2696011;-5.81192;-1.373403;99.37627;2cpd;99.57467;left;none;none;
122;0.1916829;0.245;right;True;True;0.2551361;-6.00605;-1.208669;99.35772;4cpd;99.56179;right;none;none;
123;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
124;0.4;0.245;left;True;True;0.4387684;-10.66331;-0.543067;98.91315;2cpd;99.49045;left;orientationQuestion;right;
125;0.1916829;0.245;left;True;True;0.3476064;-9.457024;-1.445548;99.02831;4cpd;99.50172;right;none;none;
126;0.245;0.15;left;True;True;0.3926275;-7.619522;-0.9799776;99.20372;2cpd;99.50626;left;none;none;
127;0.4;0.245;right;True;True;0.3553739;-5.760132;-0.8509479;99.38119;4cpd;99.55623;left;orientationQuestion;right;
128;0.244949;0.245;left;True;True;0.3757119;-12.14834;-1.043599;98.7714;4cpd;99.52816;left;none;none;
129;0.244949;0.245;right;True;True;0.4689864;-11.22301;-1.452529;98.85973;4cpd;99.51901;left;orientationQuestion;right;
130;0.245;0.15;right;True;True;0.416484;-11.97806;-1.232332;98.78765;4cpd;99.53342;left;orientationQuestion;left;
131;0.245;0.3130169;left;True;True;0.4775038;-12.9215;-1.17469;98.6976;2cpd;99.5631;right;none;none;
132;0.244949;0.245;left;True;True;0.4585226;-12.92829;-1.252269;98.69695;4cpd;99.56686;right;none;none;
133;0.245;0.1916829;right;True;True;0.4207533;-12.24005;-0.6927805;98.76265;2cpd;99.53265;left;none;none;
134;0.245;0.4;left;True;True;0.4261543;-10.79704;-1.094195;98.90038;4cpd;99.51498;right;orientationQuestion;right;
135;0.4;0.245;left;True;True;0.3752425;-10.67947;-1.316648;98.91164;2cpd;99.52176;left;none;none;
136;0.245;0.244949;right;True;True;0.4153076;-10.52563;-0.7765579;98.9263;2cpd;99.51326;right;none;none;
137;0.245;0.4;right;True;True;0.2902704;-13.80502;3.471963;98.61326;2cpd;99.60683;right;none;none;
138;0.3130169;0.245;left;True;True;0.1238704;-13.01823;4.440035;98.68838;4cpd;99.58278;left;none;none;
139;0.15;0.245;right;True;True;0.5269127;-11.61634;-1.222651;98.82219;2cpd;99.51897;right;none;none;
140;0.1916829;0.245;right;True;True;0.4925207;-8.685425;-1.472332;99.10195;4cpd;99.52402;right;none;none;
141;0.245;0.15;left;True;True;0.4492445;-11.4323;-1.032075;98.83974;2cpd;99.53049;left;none;none;
142;0.245;0.4;right;True;True;0.4782693;-11.93311;-1.235024;98.79195;2cpd;99.54356;right;orientationQuestion;left;
143;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
144;0.15;0.245;right;True;True;0.3879399;-8.835556;-0.9892015;99.08762;4cpd;99.51368;right;none;none;
145;0.245;0.244949;right;True;True;0.3346228;-9.835335;-1.422849;98.99219;4cpd;99.5186;left;none;none;
146;0.245;0.1916829;right;False;False;0;0;0;0;4cpd;0;none;none;none;
147;0.245;0.4;right;True;True;0.423952;-10.71288;-1.473642;98.90842;2cpd;99.52511;right;none;none;
148;0.245;0.3130169;right;True;True;0.3511614;-10.92992;-0.7766714;98.88772;2cpd;99.50856;left;none;none;
149;0.245;0.4;right;True;True;0.4507873;-8.618469;-0.7965178;99.10835;2cpd;99.5034;right;none;none;
150;0.245;0.3130169;left;True;True;0.4670839;-9.45369;-1.281109;99.02863;4cpd;99.50539;right;orientationQuestion;right;
151;0.4;0.245;left;True;True;0.3416525;-10.68051;-1.435753;98.91151;2cpd;99.51852;left;none;none;
152;0.1916829;0.245;right;True;True;0.448137;-6.806099;-1.282594;99.28135;2cpd;99.54375;right;none;none;
153;0.4;0.245;left;True;True;0.5453742;-12.06713;-1.394843;98.77915;2cpd;99.54282;left;orientationQuestion;left;
154;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
155;0.15;0.245;right;True;True;0.4144679;-8.587318;-1.196588;99.11132;2cpd;99.51196;right;none;none;
156;0.245;0.4;left;True;True;0.4155526;-9.122589;-1.067347;99.06022;4cpd;99.50688;right;none;none;
157;0.3130169;0.245;left;True;True;0.5118991;-9.172966;-1.390296;99.05543;2cpd;99.51645;left;none;none;
158;0.245;0.4;left;True;False;0;0;0;0;4cpd;0;none;none;none;
159;0.1916829;0.245;right;True;True;0.3935897;-7.726997;-1.485523;99.19344;4cpd;99.52695;right;orientationQuestion;right;
160;0.245;0.244949;left;False;False;0;0;0;0;4cpd;0;none;none;none;
161;0.245;0.244949;left;True;True;0.473353;-10.83124;-1.301757;98.89713;2cpd;99.53757;right;none;none;
162;0.1916829;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
163;0.4;0.245;right;True;True;0.4259083;-6.46286;-1.294052;99.31412;4cpd;99.56481;left;orientationQuestion;right;
164;0.245;0.244949;right;True;True;0.4138924;-8.117279;-0.7981157;99.15619;2cpd;99.50994;right;none;none;
165;0.244949;0.245;left;True;True;0.259856;-5.325134;-1.467099;99.42271;4cpd;99.61345;left;none;none;
166;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
167;0.4;0.245;right;True;True;0.4170136;-5.626541;-0.7796812;99.39395;2cpd;99.57989;left;orientationQuestion;left;
168;0.245;0.244949;right;True;True;0.3634886;-7.767838;-0.8978472;99.18955;4cpd;99.52511;left;none;none;
169;0.244949;0.245;right;True;True;0.3450293;-8.109619;-1.217442;99.15691;4cpd;99.53237;left;none;none;
170;0.15;0.245;left;True;True;0.3762262;-8.287216;-0.8788896;99.13998;4cpd;99.51891;left;none;none;
171;0.245;0.1916829;right;True;True;0.3382859;-5.762947;-1.308084;99.38093;2cpd;99.589;left;none;none;
172;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
173;0.3130169;0.245;left;True;True;0.4493425;-8.535881;-1.40772;99.11623;2cpd;99.51855;left;orientationQuestion;left;
174;0.1916829;0.245;left;True;True;0.4085751;-8.880569;-1.33004;99.08332;4cpd;99.51553;right;none;none;
175;0.15;0.245;left;True;True;0.4776615;-11.81985;-0.556869;98.80276;2cpd;99.51816;right;none;none;
176;0.15;0.245;right;True;True;0.4604674;-8.309204;-0.6566715;99.13787;2cpd;99.50178;right;orientationQuestion;right;
177;0.245;0.4;left;True;True;0.5879401;-12.77636;-0.3683388;98.71145;4cpd;99.54273;right;none;none;
178;0.245;0.244949;right;True;True;0.5329379;-13.86562;-1.138867;98.60747;4cpd;99.59838;right;none;none;
179;0.15;0.245;left;True;True;0.4264264;-6.11705;-0.6616359;99.34714;2cpd;99.54691;right;orientationQuestion;right;
180;0.3130169;0.245;left;True;True;0.4741834;-9.799179;-1.428517;98.99565;2cpd;99.51211;left;orientationQuestion;right;
181;0.245;0.1916829;left;True;True;0.2549757;-10.72772;-1.494583;98.90701;4cpd;99.52397;left;none;none;
182;0.244949;0.245;left;True;True;0.4393224;-5.798157;-0.884903;99.37757;4cpd;99.56578;left;orientationQuestion;left;
183;0.245;0.15;right;True;True;0.3471839;-5.589256;-1.296714;99.39752;4cpd;99.58384;left;none;none;
184;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
185;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
186;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
187;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
188;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
189;0.15;0.245;left;True;True;0.4736098;-5.314507;-0.04735065;99.42373;2cpd;99.54964;right;none;none;
190;0.245;0.3130169;right;True;True;0.3625283;-5.285454;2.323269;99.42651;4cpd;99.56741;right;none;none;
191;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
192;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
193;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
194;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
195;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
196;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
197;0.245;0.3130169;left;True;True;0.4132716;-7.479088;-1.192076;99.2171;4cpd;99.51428;right;none;none;
198;0.4;0.245;left;True;True;0.3916538;-5.318848;-1.346591;99.42332;4cpd;99.56773;left;none;none;
199;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
