TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
73;0.244949;0.245;left;True;True;1.432778;-5.468506;0.3298659;99.40903;2cpd;99.56637;left;orientationQuestion;right;
74;0.4;0.245;right;True;True;1.61875;-6.981674;-1.302578;99.2646;2cpd;99.52651;left;none;none;
75;0.4;0.245;right;True;True;1.557936;-6.174049;-1.027415;99.34167;4cpd;99.53349;right;none;none;
76;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
77;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
78;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
79;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
80;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
81;0.245;0.3130169;right;True;True;1.654837;-10.02737;0.07254958;98.97386;4cpd;99.49905;right;none;none;
82;0.4;0.245;right;True;True;1.992852;-8.18811;2.555615;99.14944;4cpd;99.49557;left;orientationQuestion;left;
83;0.245;0.1916829;right;True;True;1.764852;-7.404724;0.01104403;99.22421;2cpd;99.48661;left;orientationQuestion;left;
84;0.1916829;0.245;left;True;True;1.643212;-7.819832;2.714399;99.1846;2cpd;99.50134;left;none;none;
85;0.245;0.15;left;True;True;1.765667;-5.477844;-0.7213202;99.40815;2cpd;99.54877;right;none;none;
86;0.4;0.245;right;True;True;1.784225;-9.119301;3.750153;99.06053;4cpd;99.49665;left;none;none;
87;0.4;0.245;left;True;True;1.655437;-10.37805;1.933372;98.9404;4cpd;99.46622;right;orientationQuestion;right;
88;0.244949;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
89;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
90;0.245;0.244949;right;True;True;1.873666;-6.330887;1.351654;99.32674;4cpd;99.50461;right;none;none;
91;0.245;0.15;right;True;True;1.908144;-11.36523;-0.02251291;98.84615;4cpd;99.48132;right;none;none;
92;0.3130169;0.245;left;True;True;2.071787;-5.275017;2.585687;99.42751;4cpd;99.56498;left;none;none;
93;0.15;0.245;left;True;True;1.912946;-9.294617;0.5901518;99.04382;2cpd;99.46566;right;none;none;
94;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
95;0.4;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
96;0.245;0.15;right;True;True;1.759;-6.042259;3.236206;99.35428;2cpd;99.54193;left;none;none;
97;0.244949;0.245;right;True;True;2.139446;-5.975494;-0.7143154;99.36064;4cpd;99.55269;right;orientationQuestion;left;
98;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
99;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
100;0.245;0.4;left;True;True;1.618039;-8.056801;-0.6184921;99.16196;4cpd;99.41057;left;none;none;
101;0.245;0.15;right;True;True;1.807687;-13.45213;-1.158932;98.64694;2cpd;99.49181;right;none;none;
102;0.245;0.3130169;left;True;True;1.412121;-13.33804;1.472618;98.65783;2cpd;99.47451;left;none;none;
103;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
104;0.245;0.1916829;right;True;True;2.117825;-10.19147;-0.3708572;98.95819;2cpd;99.40598;left;orientationQuestion;right;
105;0.245;0.1916829;right;True;True;1.825613;-10.54318;2.170451;98.92463;4cpd;99.42754;left;none;none;
106;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
107;0.245;0.1916829;left;True;True;1.903301;-12.26289;0.2096257;98.76046;2cpd;99.53994;left;none;none;
108;0.245;0.15;right;True;True;1.673408;-13.22169;-1.498373;98.66895;4cpd;99.58536;right;orientationQuestion;left;
109;0.1916829;0.245;right;True;True;1.82964;-13.26972;2.42331;98.66434;2cpd;99.56355;right;none;none;
110;0.245;0.3130169;right;True;True;1.593381;-13.26144;2.041696;98.66515;4cpd;99.54987;left;none;none;
111;0.1916829;0.245;left;True;True;1.791089;-8.975395;2.144361;99.07429;4cpd;99.48386;left;orientationQuestion;left;
112;0.245;0.4;right;True;True;1.851765;-13.86243;4.170928;98.60778;4cpd;99.61851;left;none;none;
113;0.245;0.4;right;True;True;1.517756;-9.92894;0.2650967;98.98325;4cpd;99.47228;left;none;none;
114;0.244949;0.245;right;True;True;1.759809;-9.750221;0.6198094;99.00033;4cpd;99.50736;left;orientationQuestion;left;
115;0.3130169;0.245;right;True;True;1.737625;-11.5374;2.047288;98.82972;4cpd;99.50854;left;none;none;
116;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
117;0.245;0.4;left;True;True;1.586888;-11.68967;-0.2492428;98.81519;2cpd;99.50115;right;orientationQuestion;left;
118;0.245;0.4;left;True;True;1.626505;-13.20176;1.591879;98.67083;4cpd;99.54303;left;none;none;
119;0.245;0.3130169;left;True;True;1.805279;-10.30552;0.2149053;98.94732;4cpd;99.46102;left;orientationQuestion;left;
120;0.245;0.15;right;True;True;1.541593;-9.607834;-1.173403;99.01389;4cpd;99.48772;left;orientationQuestion;left;
121;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
122;0.245;0.15;right;True;True;1.514343;-12.34655;0.5721905;98.75248;4cpd;99.51469;right;none;none;
123;0.15;0.245;left;True;True;1.6457;-11.74776;-0.2754686;98.80964;4cpd;99.50901;right;none;none;
124;0.4;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
125;0.1916829;0.245;left;True;True;1.738873;-12.46751;0.00596261;98.74092;4cpd;99.4874;left;none;none;
126;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
127;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
128;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
129;0.15;0.245;right;True;True;1.641959;-12.0078;2.552397;98.78481;4cpd;99.49573;left;orientationQuestion;right;
130;0.245;0.244949;left;True;True;1.662243;-13.66367;0.1777849;98.62675;4cpd;99.55111;left;orientationQuestion;right;
131;0.245;0.3130169;right;True;True;1.52285;-6.773415;2.154187;99.28449;2cpd;99.5016;right;orientationQuestion;left;
132;0.245;0.4;left;True;True;1.911938;-8.029884;1.611313;99.16454;4cpd;99.46431;right;none;none;
133;0.1916829;0.245;right;True;True;1.635226;-13.13599;2.351015;98.67712;4cpd;99.58028;right;orientationQuestion;right;
134;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
135;0.245;0.15;left;True;True;2.078556;-10.27169;1.603449;98.95055;4cpd;99.47102;left;none;none;
136;0.15;0.245;right;True;True;1.531155;-10.6091;1.536289;98.91833;2cpd;99.47561;right;none;none;
137;0.245;0.3130169;right;True;True;1.257547;-5.808922;0.8790295;99.37653;4cpd;99.54809;left;none;none;
138;0.1916829;0.245;left;True;True;1.67527;-7.580132;-0.6380906;99.20745;2cpd;99.51043;left;none;none;
139;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
140;0.244949;0.245;right;True;True;1.44642;-8.407166;-0.4383965;99.12852;2cpd;99.46708;right;none;none;
141;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
142;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
143;0.245;0.4;left;True;True;1.57619;-6.092171;2.279375;99.34951;4cpd;99.52203;right;none;none;
144;0.244949;0.245;left;True;True;1.174929;-8.97422;-0.2712653;99.07437;2cpd;99.46855;left;none;none;
145;0.1916829;0.245;left;True;True;1.681678;-8.45195;-1.321876;99.12425;2cpd;99.48708;right;none;none;
146;0.3130169;0.245;left;True;True;1.496054;-12.67299;-1.490107;98.72131;4cpd;99.53403;left;orientationQuestion;left;
147;0.4;0.245;right;True;True;1.527959;-13.90974;1.909693;98.60326;2cpd;99.55711;left;orientationQuestion;right;
148;0.4;0.245;left;True;True;1.674466;-8.952415;2.910414;99.07645;4cpd;99.47411;left;none;none;
149;0.245;0.15;left;True;True;1.518353;-9.999786;1.683949;98.9765;4cpd;99.45459;left;none;none;
150;0.245;0.3130169;left;True;True;1.464776;-8.468727;2.302618;99.12265;4cpd;99.46336;right;none;none;
151;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
152;0.15;0.245;right;True;True;1.420923;-8.928062;2.011499;99.0788;4cpd;99.45116;right;none;none;
153;0.3130169;0.245;left;True;True;1.416212;-7.339371;1.619121;99.23045;4cpd;99.46296;left;none;none;
154;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
155;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
156;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
157;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
158;0.3130169;0.245;left;True;True;1.668475;-12.91402;-0.3524055;98.6983;4cpd;99.51167;left;none;none;
159;0.245;0.4;left;True;True;1.601539;-13.27227;-0.9143591;98.66412;2cpd;99.53841;right;orientationQuestion;left;
160;0.4;0.245;right;True;True;1.456376;-11.50157;1.297461;98.83315;2cpd;99.45673;left;none;none;
161;0.15;0.245;left;True;True;1.476918;-12.39861;-0.2385564;98.74751;2cpd;99.47827;right;none;none;
162;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
163;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
164;0.245;0.1916829;right;True;True;1.70138;-13.51396;-1.274964;98.64105;2cpd;99.54833;left;none;none;
165;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
166;0.245;0.3130169;right;True;True;1.761175;-10.60497;1.271417;98.91873;2cpd;99.46001;right;none;none;
167;0.245;0.4;left;True;True;1.729783;-6.708061;-1.303556;99.29072;4cpd;99.50893;right;none;none;
168;0.15;0.245;left;True;True;1.565617;-10.57142;0.6149812;98.92193;2cpd;99.45429;right;none;none;
169;0.245;0.244949;right;True;True;1.667178;-8.232185;2.186833;99.14522;4cpd;99.46259;right;orientationQuestion;left;
170;0.245;0.244949;right;True;True;1.395945;-8.855545;0.1217701;99.08572;4cpd;99.44886;left;none;none;
171;0.245;0.244949;left;True;True;1.370441;-13.8378;2.112604;98.61012;4cpd;99.5571;left;none;none;
172;0.15;0.245;right;True;True;2.066837;-13.73946;1.877254;98.61951;2cpd;99.56284;right;none;none;
173;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
174;0.4;0.245;right;True;True;1.714316;-9.125435;1.955204;99.05997;2cpd;99.51762;left;none;none;
175;0.3130169;0.245;left;True;True;1.435421;-6.077309;-0.127357;99.35092;2cpd;99.594;left;none;none;
176;0.4;0.245;right;True;True;1.742504;-12.938;-0.46278;98.69603;2cpd;99.58724;left;orientationQuestion;right;
177;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
178;0.244949;0.245;left;True;True;1.763141;-7.309387;-0.2243874;99.23331;4cpd;99.46191;left;none;none;
179;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
180;0.245;0.244949;left;True;True;1.804175;-9.437698;-0.8659859;99.03015;2cpd;99.45939;right;none;none;
181;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
182;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
183;0.1916829;0.245;left;True;True;1.498806;-11.24157;1.666372;98.85796;2cpd;99.51427;right;none;none;
184;0.245;0.1916829;right;True;True;1.634718;-11.31425;0.6498985;98.85101;4cpd;99.49772;right;orientationQuestion;right;
185;0.245;0.4;right;True;False;0;0;0;0;2cpd;0;none;none;none;
186;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
187;0.245;0.3130169;right;True;True;1.574116;-7.41507;0.5479832;99.22323;4cpd;99.48421;right;orientationQuestion;left;
188;0.3130169;0.245;left;True;True;1.77217;-11.1928;1.668747;98.86262;2cpd;99.47475;left;orientationQuestion;left;
189;0.3130169;0.245;left;True;True;1.639287;-11.15657;0.5293899;98.86606;4cpd;99.47015;left;orientationQuestion;left;
190;0.3130169;0.245;left;True;True;1.437958;-9.362389;1.952523;99.03733;4cpd;99.48885;left;none;none;
191;0.245;0.1916829;right;True;True;1.562486;-10.477;-1.473831;98.93094;2cpd;99.50176;left;none;none;
192;0.245;0.244949;right;True;True;1.811374;-6.254456;2.319562;99.33401;2cpd;99.53017;left;orientationQuestion;right;
193;0.1916829;0.245;left;True;True;1.451801;-8.731033;1.734079;99.09762;2cpd;99.4766;right;none;none;
194;0.15;0.245;right;True;True;1.625697;-12.12663;-1.146168;98.77348;4cpd;99.49404;right;orientationQuestion;left;
195;0.4;0.245;right;True;True;1.620075;-12.61806;1.551334;98.72656;2cpd;99.51871;left;none;none;
196;0.4;0.245;left;True;True;1.629091;-9.712067;1.807359;99.00395;2cpd;99.46468;left;none;none;
197;0.1916829;0.245;left;True;True;1.69936;-12.02285;-1.065293;98.78338;4cpd;99.52817;left;none;none;
198;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
199;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
