TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
0;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
1;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
2;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
3;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
4;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
5;0.3130169;0.245;right;True;True;0.5418971;-11.31306;-0.5322685;98.85115;4cpd;99.50477;left;orientationQuestion;right;
6;0.245;0.15;right;True;True;0.6180861;-13.67318;-0.1343915;98.62584;4cpd;99.56725;left;orientationQuestion;left;
7;0.245;0.15;left;True;True;0.5532615;-10.10022;-0.5479069;98.9669;2cpd;99.4861;left;none;none;
8;0.244949;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
9;0.245;0.244949;left;True;True;0.6267613;-11.57987;-1.085552;98.82565;4cpd;99.50935;right;none;none;
10;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
11;0.245;0.15;left;True;True;0.3329439;-11.29166;-0.9220819;98.85318;2cpd;99.51372;left;none;none;
12;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
13;0.245;0.1916829;right;True;True;0.5568604;-7.840965;-1.195067;99.18257;2cpd;99.50526;right;none;none;
14;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
15;0.245;0.4;left;True;True;0.6357385;-7.242188;-0.2369494;99.23972;4cpd;99.50171;right;orientationQuestion;right;
16;0.244949;0.245;right;True;True;0.640682;-11.2524;-0.5170398;98.85692;2cpd;99.49384;left;none;none;
17;0.15;0.245;right;True;True;0.6719707;-7.922874;-1.095533;99.17475;2cpd;99.50438;right;orientationQuestion;left;
18;0.245;0.3130169;right;True;True;0.5287213;-11.82674;-1.082409;98.8021;2cpd;99.51809;left;orientationQuestion;left;
19;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
20;0.245;0.3130169;right;True;True;1.047822;-8.882996;-0.2616816;99.08309;2cpd;99.47384;right;none;none;
21;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
22;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
23;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
24;0.1916829;0.245;right;True;True;0.477825;-6.205925;-0.6113858;99.33865;4cpd;99.53956;left;none;none;
25;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
26;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
27;0.1916829;0.245;right;True;True;0.5623991;-9.312119;-0.9554043;99.04212;2cpd;99.50885;right;none;none;
28;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
29;0.245;0.244949;right;True;True;0.6476907;-6.49028;-1.206641;99.31151;4cpd;99.56277;left;none;none;
30;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
31;0.245;0.1916829;left;True;True;0.7031368;-8.251846;-0.378798;99.14336;4cpd;99.50875;right;none;none;
32;0.245;0.244949;left;True;False;0;0;0;0;4cpd;0;none;none;none;
33;0.3130169;0.245;left;True;True;0.6584168;-6.454453;-0.05474615;99.31493;4cpd;99.54485;right;orientationQuestion;right;
34;0.245;0.244949;right;True;True;0.7265553;-5.485535;0.9398849;99.40742;2cpd;99.57327;right;none;none;
35;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
36;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
37;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
38;0.4;0.245;left;True;True;0.6069795;-9.750427;-0.6325164;99.00031;4cpd;99.49712;left;none;none;
39;0.1916829;0.245;right;True;True;0.7700889;-7.347488;-1.062936;99.22968;2cpd;99.54744;right;none;none;
40;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
41;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
42;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
43;0.245;0.1916829;left;True;True;0.3799816;0;0;0;4cpd;0.9755391;right;orientationQuestion;left;
44;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
45;0.245;0.1916829;left;True;True;0.672925;-12.7413;-0.5098276;98.7148;4cpd;99.55254;left;none;none;
46;0.245;0.244949;right;True;True;0.7189824;-8.449921;0.08808661;99.12444;4cpd;99.49101;right;none;none;
47;0.245;0.3130169;right;True;True;0.7163827;-6.855072;-0.9762015;99.27668;4cpd;99.53874;right;none;none;
48;0.1916829;0.245;left;True;True;0.6275644;-10.05302;-1.143192;98.97142;2cpd;99.51234;right;none;none;
49;0.245;0.4;left;True;True;0.7308411;-13.38083;-0.1109533;98.65374;2cpd;99.57054;right;none;none;
50;0.3130169;0.245;right;True;True;0.6588256;-12.84824;-0.9587698;98.70461;4cpd;99.56639;left;none;none;
51;0.4;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
52;0.244949;0.245;right;True;True;0.7702186;-8.965813;-1.239505;99.0752;4cpd;99.51615;left;none;none;
53;0.245;0.4;left;True;True;0.5962469;-9.206932;-1.157921;99.05218;4cpd;99.51208;right;none;none;
54;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
55;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
56;0.245;0.1916829;left;True;True;0.4004209;-11.98217;-1.256589;98.78728;2cpd;99.53004;left;orientationQuestion;right;
57;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
58;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
59;0.245;0.4;left;True;True;0.6975822;-8.79821;-1.180529;99.09119;2cpd;99.52058;right;none;none;
60;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
61;0.245;0.1916829;right;True;True;0.7607628;-6.288139;0.08065653;99.3308;2cpd;99.55296;left;none;none;
62;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
63;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
64;0.245;0.1916829;right;True;True;0.617654;-6.30088;-0.9177547;99.32959;2cpd;99.57082;left;none;none;
65;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
66;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
67;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
68;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
69;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
70;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
71;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
72;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
73;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
74;0.1916829;0.245;left;True;True;0.5051478;-11.41969;-0.5114088;98.84095;4cpd;99.50505;left;orientationQuestion;left;
75;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
76;0.245;0.244949;left;True;True;0.5907695;-12.97784;-0.5869064;98.69223;4cpd;99.54278;right;none;none;
77;0.3130169;0.245;left;True;True;0.6298453;-13.90327;0.9572952;98.60387;2cpd;99.58665;left;none;none;
78;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
79;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
80;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
81;0.4;0.245;right;True;True;0.5620217;-9.253639;-1.476745;99.04772;4cpd;99.52023;left;none;none;
82;0.1916829;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
83;0.4;0.245;right;True;True;0.6603411;-5.49781;-1.432264;99.40624;4cpd;99.59663;left;orientationQuestion;right;
84;0.4;0.245;right;True;True;0.4281147;-9.990204;-0.866457;98.9774;2cpd;99.51346;left;none;none;
85;0.245;0.3130169;left;True;True;0.7118262;-9.539497;-1.457754;99.02045;2cpd;99.52062;right;orientationQuestion;left;
86;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
87;0.245;0.3130169;right;True;True;0.6857943;-13.55408;-1.298737;98.63721;4cpd;99.58438;left;none;none;
88;0.244949;0.245;left;True;True;0.7443218;-13.23523;-1.249225;98.66764;4cpd;99.57485;right;orientationQuestion;right;
89;0.1916829;0.245;left;True;True;0.6769638;-12.74698;-1.215889;98.71426;2cpd;99.56291;right;none;none;
90;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
91;0.15;0.245;left;True;True;0.9005924;-9.159454;-0.1551766;99.05671;4cpd;99.48521;left;none;none;
92;0.244949;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
93;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
94;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
95;0.1916829;0.245;left;True;True;0.6178188;-5.574043;-0.9461746;99.39897;2cpd;99.57344;right;none;none;
96;0.4;0.245;left;True;True;0.6581327;-13.90128;0.01012301;98.60406;4cpd;99.59184;left;orientationQuestion;right;
97;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
98;0.245;0.1916829;right;True;True;0.6082941;-8.851685;-1.361597;99.08611;4cpd;99.51546;left;none;none;
99;0.245;0.244949;left;True;True;0.6933845;-12.41293;-0.5143437;98.74613;4cpd;99.53899;right;none;none;
100;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
101;0.245;0.4;right;True;True;0.569248;-8.90551;-0.3500357;99.08095;4cpd;99.50371;left;none;none;
102;0.4;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
103;0.244949;0.245;left;True;True;0.7153036;-11.03352;-1.260677;98.87782;4cpd;99.52222;left;none;none;
104;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
105;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
106;0.245;0.3130169;right;True;True;0.8041836;-12.27315;-0.9849205;98.75948;2cpd;99.53993;right;none;none;
107;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
108;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
109;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
110;0.245;0.1916829;left;True;True;0.6033717;-9.168488;-1.147346;99.05586;2cpd;99.52145;right;none;none;
111;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
112;0.3130169;0.245;right;True;True;0.594902;-7.452492;-0.9208765;99.21966;2cpd;99.49653;right;none;none;
113;0.4;0.245;right;True;True;0.7484137;-12.15433;-0.5940142;98.77083;2cpd;99.51682;left;none;none;
114;0.245;0.4;right;True;False;0;0;0;0;2cpd;0;none;none;none;
115;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
116;0.3130169;0.245;right;True;True;0.6964903;-11.95251;-1.057206;98.7901;4cpd;99.49773;left;orientationQuestion;right;
117;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
118;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
119;0.4;0.245;left;True;True;0.7054741;-10.21072;-0.3418355;98.95636;4cpd;99.4669;right;none;none;
120;0.15;0.245;left;False;False;0;0;0;0;4cpd;0;none;none;none;
121;0.15;0.245;right;False;False;0;0;0;0;2cpd;0;none;none;none;
122;0.245;0.1916829;left;False;False;0;0;0;0;2cpd;0;none;none;none;
123;0.245;0.1916829;right;False;False;0;0;0;0;2cpd;0;none;none;none;
124;0.245;0.15;left;False;False;0;0;0;0;2cpd;0;none;none;none;
125;0.4;0.245;left;False;False;0;0;0;0;4cpd;0;none;none;none;
126;0.245;0.1916829;right;False;False;0;0;0;0;2cpd;0;none;none;none;
127;0.244949;0.245;right;False;False;0;0;0;0;2cpd;0;none;none;none;
128;0.3130169;0.245;left;False;False;0;0;0;0;4cpd;0;none;none;none;
129;0.4;0.245;left;False;False;0;0;0;0;4cpd;0;none;none;none;
130;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
131;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
132;0.245;0.244949;right;True;True;0.4749111;-8.228592;-1.202182;99.14556;2cpd;99.50108;right;none;none;
133;0.245;0.244949;left;True;True;0.6079178;-7.681404;-0.6257091;99.19781;4cpd;99.49763;left;none;none;
134;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
135;0.4;0.245;right;True;True;0.5097833;-11.12708;-0.5450621;98.8689;4cpd;99.50119;left;none;none;
136;0.245;0.4;left;True;True;0.4280774;-10.69051;-1.235847;98.91057;2cpd;99.51341;right;orientationQuestion;right;
137;0.245;0.15;left;True;True;0.747521;-8.237961;-0.724905;99.14467;4cpd;99.50207;left;none;none;
138;0.245;0.3130169;left;True;False;0;0;0;0;4cpd;0;none;none;none;
139;0.15;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
140;0.245;0.15;left;True;True;0.6871304;-8.734802;-0.4803872;99.09724;2cpd;99.48466;left;none;none;
141;0.245;0.244949;right;True;True;0.6589471;-6.189461;-0.8581414;99.34023;4cpd;99.54979;left;none;none;
142;0.15;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
143;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
144;0.1916829;0.245;right;True;True;0.3946268;-6.079231;-1.382116;99.35074;2cpd;99.54804;right;none;none;
145;0.245;0.4;left;True;True;0.5872988;-5.378418;-0.3099408;99.41763;2cpd;99.55888;right;none;none;
146;0.1916829;0.245;left;True;True;0.4802424;-10.64213;-0.4870148;98.91518;4cpd;99.4836;right;orientationQuestion;right;
147;0.4;0.245;left;True;True;0.5186729;-7.374893;-1.222158;99.22706;2cpd;99.51698;left;none;none;
148;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
149;0.245;0.4;right;True;False;0;0;0;0;2cpd;0;none;none;none;
150;0.245;0.3130169;right;True;True;0.5881568;-9.402191;-1.132015;99.03354;2cpd;99.4968;right;none;none;
151;0.245;0.4;left;True;True;0.5030286;-7.121086;-0.4841635;99.25128;2cpd;99.51762;right;none;none;
152;0.245;0.1916829;right;True;True;0.5549771;-8.700058;-0.7596569;99.10056;2cpd;99.4949;left;none;none;
153;0.15;0.245;right;True;True;0.6376026;-12.4902;-1.169981;98.73876;4cpd;99.54833;right;orientationQuestion;left;
154;0.245;0.3130169;right;True;True;0.8851615;-12.89664;-0.8217297;98.69997;2cpd;99.55273;right;none;none;
155;0.4;0.245;right;True;True;0.8088979;-10.39153;-1.227464;98.9391;4cpd;99.50616;left;none;none;
156;0.1916829;0.245;left;True;True;0.7004666;-13.06384;-1.350279;98.68401;2cpd;99.57121;right;none;none;
157;0.245;0.4;right;True;True;0.7409904;-7.245567;-0.5427666;99.23938;4cpd;99.52148;right;none;none;
158;0.15;0.245;left;True;True;0.767359;-9.324356;0.1634116;99.04097;2cpd;99.4794;right;orientationQuestion;right;
159;0.15;0.245;left;True;True;0.6542285;-10.9057;-0.6174312;98.89001;2cpd;99.51009;right;none;none;
160;0.15;0.245;left;True;True;0.7421055;-9.063797;-0.2055013;99.06584;4cpd;99.47701;right;none;none;
161;0.4;0.245;left;True;True;0.6610929;-8.801941;-0.8821096;99.09085;2cpd;99.49399;left;none;none;
162;0.3130169;0.245;left;True;True;0.5583539;-13.74483;-1.402158;98.619;2cpd;99.59898;right;none;none;
163;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
