TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
50;0.245;0.15;left;True;True;2.167916;-12.11581;-1.314387;98.7745;4cpd;99.5275;left;none;none;
51;0.3130169;0.245;left;True;True;1.90219;-13.47176;2.879241;98.64507;2cpd;99.56676;right;orientationQuestion;right;
52;0.245;0.15;right;True;True;2.010258;-11.44278;1.269824;98.83876;4cpd;99.48614;left;none;none;
53;0.4;0.245;right;True;True;2.107648;-13.05508;2.902715;98.68485;4cpd;99.54481;left;none;none;
54;0.245;0.244949;left;True;True;2.441012;-10.92628;3.118533;98.88805;2cpd;99.49782;left;orientationQuestion;right;
55;0.245;0.1916829;left;True;True;1.977676;-10.6674;1.547028;98.91278;2cpd;99.47181;left;orientationQuestion;left;
56;0.245;0.1916829;left;True;True;1.999548;-7.411758;3.682489;99.22355;4cpd;99.52025;left;none;none;
57;0.15;0.245;right;True;True;2.070536;-9.226807;4.104597;99.05029;2cpd;99.51346;right;none;none;
58;0.245;0.3130169;right;True;True;1.986378;-9.887672;2.271244;98.98721;2cpd;99.46907;right;orientationQuestion;left;
59;0.245;0.3130169;right;True;True;2.170901;-9.884026;1.601356;98.98755;2cpd;99.46111;right;none;none;
60;0.1916829;0.245;left;True;True;1.738408;-13.18484;1.577753;98.67245;2cpd;99.55303;right;none;none;
61;0.15;0.245;right;True;True;1.861907;-8.023895;4.049266;99.16511;2cpd;99.53777;right;none;none;
62;0.4;0.245;left;True;True;2.117939;-9.261711;-0.918581;99.04696;4cpd;99.48553;left;orientationQuestion;left;
63;0.245;0.4;right;False;False;0;0;0;0;4cpd;0;none;none;none;
64;0.4;0.245;right;True;True;2.218102;-11.73194;3.579621;98.81115;2cpd;99.52657;left;none;none;
65;0.245;0.15;left;True;True;2.06665;-12.69113;1.691148;98.71958;4cpd;99.52213;left;none;none;
66;0.245;0.244949;right;True;True;2.083237;-5.901184;2.465256;99.36774;4cpd;99.53792;left;none;none;
67;0.245;0.244949;left;True;True;1.956236;-9.404091;-0.1142545;99.03334;4cpd;99.4659;left;none;none;
68;0.245;0.4;right;True;True;1.758367;-10.73533;1.033731;98.90628;4cpd;99.46661;right;none;none;
69;0.245;0.244949;right;True;True;1.989818;-10.51622;3.994296;98.92721;2cpd;99.51334;left;none;none;
70;0.244949;0.245;right;True;True;2.076756;-8.879608;2.114698;99.08343;4cpd;99.46997;left;orientationQuestion;left;
71;0.245;0.4;left;True;True;2.083419;-10.77867;0.7422211;98.90214;2cpd;99.46907;right;none;none;
72;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
73;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
74;0.245;0.4;left;True;False;0;0;0;0;4cpd;0;none;none;none;
75;0.245;0.3130169;right;True;True;2.152436;-11.6492;1.914194;98.81904;4cpd;99.48653;left;none;none;
76;0.245;0.3130169;right;True;True;1.918268;-5.972412;0.9388433;99.36094;2cpd;99.52279;right;orientationQuestion;left;
77;0.15;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
78;0.4;0.245;left;True;True;1.860727;-12.43617;0.4606133;98.74392;2cpd;99.50218;left;none;none;
79;0.4;0.245;right;True;True;2.084305;-8.102242;3.146566;99.15762;2cpd;99.49172;left;none;none;
80;0.244949;0.245;right;True;True;2.201371;-11.96159;3.03742;98.78923;4cpd;99.51094;left;none;none;
81;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
82;0.245;0.1916829;right;True;True;2.059366;-13.42903;0.4648256;98.64915;4cpd;99.54629;left;none;none;
83;0.245;0.4;right;True;True;2.258489;-13.77332;0.4845281;98.61628;4cpd;99.56086;left;none;none;
84;0.1916829;0.245;right;True;True;1.945946;-13.89849;-0.1947312;98.60435;2cpd;99.56995;right;orientationQuestion;left;
85;0.245;0.1916829;right;True;True;1.953581;-13.71992;-0.2831903;98.62138;2cpd;99.56413;left;none;none;
86;0.4;0.245;right;True;True;1.983331;-11.35046;1.17681;98.84756;4cpd;99.48161;left;none;none;
87;0.245;0.15;left;True;True;1.924236;-10.54574;0.7802353;98.92439;2cpd;99.4706;left;none;none;
88;0.15;0.245;left;True;True;2.052958;-11.27423;2.94808;98.85483;4cpd;99.50434;right;none;none;
89;0.245;0.4;left;True;True;2.011286;-12.72646;-0.8684959;98.7162;2cpd;99.53731;right;none;none;
90;0.4;0.245;left;True;True;2.207428;-12.46365;1.312952;98.74129;4cpd;99.51312;left;orientationQuestion;left;
91;0.244949;0.245;left;True;True;1.941941;-11.84141;0.1252666;98.8007;2cpd;99.49787;right;none;none;
92;0.245;0.3130169;left;True;True;2.069752;-10.96147;-0.9133625;98.8847;2cpd;99.49795;right;none;none;
93;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
94;0.245;0.244949;left;True;True;1.729528;-13.23135;2.128948;98.66801;2cpd;99.54901;right;none;none;
95;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
96;0.3130169;0.245;right;True;True;1.940017;-6.915024;-0.5107632;99.27095;2cpd;99.5118;left;orientationQuestion;right;
97;0.245;0.244949;left;True;True;2.01234;-13.25055;1.958664;98.66618;2cpd;99.54874;left;none;none;
98;0.15;0.245;right;True;True;1.858202;-12.93143;3.828506;98.69664;2cpd;99.57188;right;orientationQuestion;left;
99;0.244949;0.245;left;True;True;2.081291;-12.13333;2.652762;98.77283;2cpd;99.52071;right;none;none;
100;0.4;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
101;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
102;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
103;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
104;0.245;0.244949;right;True;True;2.109535;-8.891678;0.6770797;99.08226;4cpd;99.46762;left;none;none;
105;0.15;0.245;right;True;True;2.020028;-11.42722;2.604279;98.84024;2cpd;99.49561;right;orientationQuestion;left;
106;0.4;0.245;right;True;True;2.202821;-10.1446;3.526495;98.96267;4cpd;99.4989;left;none;none;
107;0.245;0.244949;right;True;True;2.163567;-8.628555;0.7281218;99.10739;2cpd;99.47169;left;orientationQuestion;right;
108;0.244949;0.245;right;True;True;1.729992;-10.07922;2.968623;98.96891;4cpd;99.49031;left;none;none;
109;0.4;0.245;left;True;True;1.934854;-10.08894;1.960059;98.96798;4cpd;99.47216;left;none;none;
110;0.15;0.245;left;True;True;1.958724;-5.474442;4.108101;99.40849;4cpd;99.60147;right;none;none;
111;0.244949;0.245;right;True;True;1.968186;-10.75137;-0.1424837;98.90475;2cpd;99.50097;right;none;none;
112;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
113;0.245;0.15;right;True;True;1.98066;-6.281883;-1.024957;99.33138;4cpd;99.5468;left;none;none;
114;0.1916829;0.245;right;True;True;1.897304;-7.054558;0.394258;99.25764;4cpd;99.50925;left;none;none;
115;0.1916829;0.245;left;True;True;1.761091;-9.437927;3.422483;99.03014;2cpd;99.50584;right;none;none;
116;0.245;0.15;left;True;True;1.824404;-10.44652;2.390172;98.93384;2cpd;99.49442;left;orientationQuestion;left;
117;0.15;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
118;0.245;0.3130169;right;True;True;2.038734;-10.53146;-0.03283095;98.92574;2cpd;99.48702;right;orientationQuestion;left;
119;0.3130169;0.245;left;True;True;1.920168;-10.49877;0.7838778;98.92886;4cpd;99.47945;left;orientationQuestion;left;
120;0.4;0.245;left;True;True;1.766976;-11.22492;-1.18149;98.85954;4cpd;99.51517;left;orientationQuestion;left;
121;0.245;0.244949;left;True;True;1.777519;-10.45996;1.646095;98.93258;4cpd;99.48524;left;orientationQuestion;left;
122;0.4;0.245;left;True;True;1.737355;-9.501419;0.2711456;99.02407;2cpd;99.48296;left;orientationQuestion;left;
123;0.1916829;0.245;left;True;True;1.701317;-12.97948;-0.7063608;98.69207;2cpd;99.55273;right;orientationQuestion;right;
124;0.245;0.1916829;left;True;True;1.858781;-11.70486;2.636169;98.81373;2cpd;99.51283;left;none;none;
125;0.3130169;0.245;left;True;True;1.819429;-11.09525;-0.3198669;98.87192;2cpd;99.50137;left;none;none;
126;0.245;0.1916829;left;True;True;1.845873;-10.04928;0.005093575;98.97176;4cpd;99.47441;left;none;none;
127;0.15;0.245;left;True;True;1.973383;-11.1231;0.3353848;98.86926;4cpd;99.4902;right;none;none;
128;0.245;0.15;left;True;True;1.93187;-10.96661;0.333158;98.8842;4cpd;99.48131;left;none;none;
129;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
130;0.245;0.3130169;left;True;True;1.915109;-10.19344;2.5076;98.958;2cpd;99.49364;right;none;none;
131;0.1916829;0.245;right;True;True;1.764517;-12.42275;-0.03555465;98.74521;4cpd;99.52568;left;orientationQuestion;right;
132;0.244949;0.245;right;True;True;2.014304;-10.54604;0.0138607;98.92435;4cpd;99.49059;left;orientationQuestion;right;
133;0.245;0.244949;left;True;True;2.114207;-10.97135;-0.4005878;98.88376;4cpd;99.49789;right;none;none;
134;0.245;0.1916829;right;True;True;1.976054;-7.392952;3.261314;99.22533;2cpd;99.52818;left;orientationQuestion;right;
135;0.245;0.1916829;right;True;True;1.975323;-7.876152;3.97418;99.17921;2cpd;99.53552;left;none;none;
136;0.244949;0.245;left;True;True;2.013433;-10.38962;-0.2982602;98.93928;4cpd;99.48702;right;orientationQuestion;right;
137;0.245;0.15;right;True;True;2.089885;-8.01786;2.295983;99.1657;2cpd;99.49802;left;none;none;
138;0.244949;0.245;left;True;True;2.118365;-8.576088;-0.01091814;99.1124;4cpd;99.47372;right;none;none;
139;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
140;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
141;0.15;0.245;right;True;True;2.071887;-11.41454;0.163162;98.84145;4cpd;99.49596;right;none;none;
142;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
143;0.245;0.1916829;right;True;True;2.336537;-8.252731;0.86572;99.14326;2cpd;99.48559;left;none;none;
144;0.1916829;0.245;right;True;True;2.169531;-9.302559;3.456711;99.04305;2cpd;99.5088;right;none;none;
145;0.245;0.244949;right;True;True;2.213029;-13.1405;-1.483251;98.67669;2cpd;99.57256;left;orientationQuestion;right;
146;0.245;0.3130169;left;True;True;2.072539;-8.050613;3.396453;99.16256;2cpd;99.51737;left;none;none;
147;0.15;0.245;left;True;True;1.842467;-9.257111;-1.007851;99.04739;4cpd;99.49217;right;orientationQuestion;right;
148;0.245;0.4;left;True;True;1.863324;-6.74942;1.882725;99.28677;2cpd;99.51978;right;none;none;
149;0.245;0.15;right;True;True;1.704966;-5.894913;-0.2820778;99.36832;2cpd;99.54939;left;orientationQuestion;right;
150;0.245;0.3130169;left;True;True;2.029699;-7.917435;-1.084816;99.17528;2cpd;99.51465;right;none;none;
151;0.4;0.245;right;True;True;2.00649;-7.143364;3.811851;99.24917;2cpd;99.54816;left;orientationQuestion;right;
152;0.245;0.4;left;True;True;1.956538;-6.668472;2.801398;99.29449;4cpd;99.53508;right;none;none;
153;0.3130169;0.245;right;True;True;1.756617;-9.101616;-0.2323499;99.06223;4cpd;99.48091;left;orientationQuestion;right;
154;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
155;0.3130169;0.245;right;True;True;1.829601;-9.682243;2.816666;99.0068;2cpd;99.49017;left;none;none;
156;0.3130169;0.245;right;True;True;2.091634;-6.386131;1.057605;99.32143;4cpd;99.529;left;none;none;
157;0.245;0.1916829;left;True;True;1.762964;-11.40417;2.086122;98.84243;2cpd;99.49773;left;none;none;
158;0.244949;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
159;0.15;0.245;left;True;True;1.917565;-10.68089;3.798275;98.91146;2cpd;99.52861;right;none;none;
160;0.245;0.244949;right;True;True;1.812026;-10.99526;-0.5596905;98.88148;4cpd;99.49989;right;orientationQuestion;left;
161;0.3130169;0.245;right;True;True;1.922771;-8.833382;2.966377;99.08785;2cpd;99.50038;left;none;none;
162;0.245;0.4;right;True;True;1.891449;-6.146118;2.34404;99.34435;4cpd;99.54665;right;none;none;
163;0.4;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
164;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
165;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
166;0.244949;0.245;right;True;True;1.819798;-7.377747;1.291197;99.22678;4cpd;99.49551;left;none;none;
167;0.3130169;0.245;left;True;True;1.943726;-9.313362;-1.450525;99.04202;4cpd;99.50636;right;none;none;
168;0.4;0.245;left;True;True;1.913869;-9.287109;3.228806;99.04452;4cpd;99.50095;left;none;none;
169;0.15;0.245;right;True;True;1.884721;-9.479019;3.152442;99.02621;4cpd;99.49768;left;none;none;
170;0.3130169;0.245;left;True;True;1.95413;-7.149521;0.8068888;99.24858;4cpd;99.50499;left;none;none;
171;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
172;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
173;0.1916829;0.245;left;True;True;1.94378;-8.765175;-0.8089013;99.09436;2cpd;99.48987;right;orientationQuestion;right;
174;0.244949;0.245;right;True;True;1.970176;-10.24299;-0.03959513;98.95329;4cpd;99.48929;right;none;none;
175;0.245;0.244949;left;True;True;1.894796;-9.435379;2.588336;99.03036;4cpd;99.48493;right;orientationQuestion;right;
176;0.245;0.4;right;True;True;1.914409;-8.565331;1.371462;99.11343;2cpd;99.48242;right;none;none;
177;0.1916829;0.245;right;True;True;1.838322;-7.894714;3.238792;99.17744;4cpd;99.52017;right;orientationQuestion;left;
178;0.15;0.245;right;True;True;1.953591;-8.322731;0.5813115;99.13659;2cpd;99.47423;right;none;none;
179;0.4;0.245;left;True;True;1.937239;-11.46643;3.570185;98.83649;4cpd;99.52845;left;none;none;
180;0.245;0.4;left;True;False;0;0;0;0;4cpd;0;none;none;none;
181;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
182;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
183;0.245;0.3130169;left;True;True;2.069774;-13.41994;-0.741046;98.65002;4cpd;99.57268;left;orientationQuestion;left;
184;0.1916829;0.245;right;True;True;2.109048;-13.37222;0.07504916;98.65457;4cpd;99.55873;left;orientationQuestion;right;
185;0.3130169;0.245;left;True;True;1.913045;-12.97977;0.1952381;98.69202;4cpd;99.54227;left;orientationQuestion;left;
186;0.245;0.3130169;right;True;True;2.134836;-11.25918;-0.8264875;98.85629;4cpd;99.51072;right;none;none;
187;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
188;0.245;0.244949;right;True;True;1.956494;-12.37259;0.5140998;98.75001;4cpd;99.52168;left;none;none;
189;0.1916829;0.245;left;True;True;1.82876;-9.33535;-0.1986158;99.03992;4cpd;99.48258;right;orientationQuestion;right;
190;0.1916829;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
191;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
192;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
193;0.15;0.245;right;True;True;1.674304;-11.41077;-0.3566384;98.8418;4cpd;99.50697;right;none;none;
194;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
195;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
196;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
197;0.3130169;0.245;right;True;True;2.113303;-13.11889;-0.796689;98.67876;4cpd;99.55265;left;none;none;
198;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
199;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
