TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
44;0.15;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
45;0.15;0.245;left;True;True;0.4617059;-8.03231;-0.7904854;99.1643;2cpd;99.46668;right;none;none;
46;0.4;0.245;right;True;True;0.5358007;-5.92823;-0.9478745;99.36516;2cpd;99.52815;left;none;none;
47;0.244949;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
48;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
49;0.3130169;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
50;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
51;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
52;0.245;0.3130169;right;False;False;0;0;0;0;2cpd;0;none;none;none;
53;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
54;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
55;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
56;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
57;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
58;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
59;0.244949;0.245;right;False;False;0;0;0;0;4cpd;0;none;none;none;
60;0.245;0.4;left;False;False;0;0;0;0;2cpd;0;none;none;none;
61;0.245;0.3130169;right;True;True;0.3582091;-12.33105;-1.281461;98.75397;4cpd;99.54008;right;none;none;
62;0.1916829;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
63;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
64;0.245;0.244949;right;True;False;0;0;0;0;2cpd;0;none;none;none;
65;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
66;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
67;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
68;0.244949;0.245;left;True;True;0.2942515;-10.31764;-1.405859;98.94616;2cpd;99.489;right;orientationQuestion;right;
69;0.4;0.245;right;True;True;0.4476627;-9.579239;-1.339871;99.01662;2cpd;99.48907;left;orientationQuestion;right;
70;0.245;0.4;right;True;True;0.3663591;-13.31439;-0.6279068;98.66011;2cpd;99.55344;right;none;none;
71;0.245;0.15;right;True;True;0.4581474;-12.31408;-0.7371778;98.75558;4cpd;99.52387;left;none;none;
72;0.245;0.4;left;True;True;0.3836756;-11.03521;-0.8495512;98.87766;2cpd;99.49559;right;none;none;
73;0.4;0.245;left;True;True;0.3744999;-7.353798;-0.5982814;99.22907;2cpd;99.50059;left;orientationQuestion;right;
74;0.15;0.245;right;True;True;0.3694792;-7.019424;-0.2342072;99.26099;4cpd;99.50362;left;none;none;
75;0.15;0.245;right;True;True;0.3456815;-10.79267;-1.03264;98.90081;2cpd;99.49309;right;orientationQuestion;left;
76;0.244949;0.245;right;True;True;0.5504032;-10.3475;-0.4658122;98.94331;2cpd;99.47672;left;none;none;
77;0.245;0.244949;left;True;True;0.4315132;-6.86618;-0.4218302;99.27562;4cpd;99.50897;right;orientationQuestion;left;
78;0.245;0.3130169;right;True;False;0;0;0;0;2cpd;0;none;none;none;
79;0.245;0.1916829;right;True;True;0.2995816;-9.435562;-0.9201622;99.03034;2cpd;99.48257;left;none;none;
80;0.245;0.15;left;False;False;0;0;0;0;2cpd;0;none;none;none;
81;0.1916829;0.245;right;True;True;0.4511225;-5.826012;-1.218472;99.37492;2cpd;99.54878;right;none;none;
82;0.4;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
83;0.245;0.1916829;left;True;True;0.5057215;-8.03653;-1.194932;99.16389;4cpd;99.49229;left;none;none;
84;0.245;0.244949;right;True;True;0.4621454;-6.255524;-0.1688294;99.33392;2cpd;99.51314;right;orientationQuestion;left;
85;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
86;0.4;0.245;left;True;True;0.4479783;-5.27774;-0.5195088;99.42724;4cpd;99.55435;right;none;none;
87;0.245;0.1916829;right;True;True;0.4471968;-8.766411;-1.275082;99.09424;4cpd;99.4866;left;none;none;
88;0.245;0.244949;right;True;True;0.4404803;-7.628662;-0.926754;99.20285;2cpd;99.49288;right;orientationQuestion;left;
89;0.4;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
90;0.245;0.1916829;right;True;True;0.3877346;-5.703888;-0.6241455;99.38656;2cpd;99.54145;right;none;none;
91;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
92;0.15;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
93;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
94;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
95;0.245;0.244949;left;True;False;0;0;0;0;4cpd;0;none;none;none;
96;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
97;0.3130169;0.245;left;True;True;0.4402503;-9.673897;-1.112443;99.00761;4cpd;99.49927;left;orientationQuestion;right;
98;0.244949;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
99;0.245;0.4;right;True;False;0;0;0;0;2cpd;0;none;none;none;
100;0.245;0.15;left;True;False;0;0;0;0;2cpd;0;none;none;none;
101;0.15;0.245;right;True;True;0.4178565;-7.233383;-0.6428022;99.24058;2cpd;99.4948;right;orientationQuestion;left;
102;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
103;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
104;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
105;0.245;0.15;left;True;True;0.3993011;-11.6935;-0.6370168;98.81482;2cpd;99.49635;left;none;none;
106;0.245;0.15;left;True;True;0.4915861;-10.31055;-1.440066;98.94682;4cpd;99.49023;left;none;none;
107;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
108;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
109;0.4;0.245;right;True;True;0.4785336;-9.679626;-1.47053;99.00705;2cpd;99.4854;right;orientationQuestion;left;
110;0.245;0.4;left;True;True;0.5558252;-8.881584;0.03201842;99.08322;2cpd;99.45985;left;none;none;
111;0.4;0.245;right;True;True;0.5395484;-8.055176;-0.1753089;99.16212;2cpd;99.46972;left;none;none;
112;0.245;0.244949;left;True;True;0.5062772;-5.719597;-1.470075;99.38507;4cpd;99.54763;right;orientationQuestion;right;
113;0.245;0.15;left;True;True;0.5062772;0;2.384186E-07;0;4cpd;0.9938433;right;orientationQuestion;left;
114;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
115;0.3130169;0.245;left;True;True;0.5005351;-9.316963;-0.9244595;99.04168;2cpd;99.47704;right;none;none;
116;0.245;0.3130169;right;True;True;0.5597371;-11.36993;-0.6505527;98.8457;4cpd;99.48903;right;none;none;
117;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
118;0.244949;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
119;0.245;0.4;left;True;True;0.477258;-10.48078;-1.115559;98.9306;4cpd;99.48634;right;none;none;
120;0.245;0.15;right;True;False;0;0;0;0;4cpd;0;none;none;none;
121;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
122;0.244949;0.245;right;True;True;0.3931904;-5.590828;-0.5171595;99.39736;4cpd;99.54178;right;orientationQuestion;right;
123;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
124;0.245;0.3130169;right;True;False;0;0;0;0;4cpd;0;none;none;none;
125;0.15;0.245;right;True;True;0.3768735;-6.481499;-0.630156;99.31233;2cpd;99.52449;right;none;none;
126;0.245;0.244949;right;True;True;0.3768735;0;0;0;4cpd;0.9970636;right;none;none;
127;0.245;0.1916829;left;True;True;0.3768735;0;0;0;4cpd;0.9971099;left;none;none;
128;0.1916829;0.245;right;True;True;0.3596179;-7.286697;-0.6833563;99.23547;4cpd;99.49654;right;orientationQuestion;left;
129;0.3130169;0.245;right;True;True;0.3596179;0;-2.384186E-07;0;4cpd;0.9957373;right;none;none;
130;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
131;0.245;0.15;right;True;True;0.3829113;-9.291962;-1.365384;99.04406;2cpd;99.4909;left;none;none;
132;0.4;0.245;left;True;True;0.4423409;-11.56492;-0.7007442;98.82709;2cpd;99.49899;left;orientationQuestion;right;
133;0.245;0.15;right;True;True;0.4533333;-11.43589;-0.3218098;98.83941;2cpd;99.48872;left;orientationQuestion;right;
134;0.245;0.244949;left;True;True;0.4734083;-10.04493;-0.8121142;98.97218;4cpd;99.47685;right;none;none;
135;0.245;0.244949;left;True;False;0;0;0;0;2cpd;0;none;none;none;
136;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
137;0.245;0.3130169;left;True;True;0.3962829;-8.381386;-1.224742;99.13099;4cpd;99.49911;right;none;none;
138;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
139;0.245;0.244949;right;True;True;0.4427822;-9.958473;-0.4999785;98.98044;2cpd;99.48084;left;orientationQuestion;left;
140;0.4;0.245;left;True;True;0.4458624;-8.20459;-1.193403;99.14787;2cpd;99.49492;left;orientationQuestion;right;
141;0.245;0.1916829;right;True;True;0.4260882;-11.1497;-1.443287;98.86672;4cpd;99.50858;left;none;none;
142;0.3130169;0.245;left;True;True;0.5178625;-8.738609;-1.488123;99.09689;2cpd;99.49559;left;none;none;
143;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
144;0.4;0.245;left;True;True;0.3945722;-6.483528;-1.019629;99.31215;2cpd;99.53315;right;none;none;
145;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
146;0.15;0.245;right;True;True;0.4351902;0;0;0;4cpd;0.9950567;right;none;none;
147;0.15;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
148;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
149;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
150;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
151;0.4;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
152;0.245;0.4;right;True;False;0;0;0;0;4cpd;0;none;none;none;
153;0.245;0.244949;left;True;True;0.3297764;0;0;0;2cpd;0.996275;left;none;none;
154;0.1916829;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
155;0.245;0.244949;right;True;True;0.3507956;-12.72651;-1.320656;98.7162;2cpd;99.54774;left;orientationQuestion;right;
156;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
157;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
158;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
159;0.245;0.3130169;right;True;True;0.2901747;-7.158234;-0.7629485;99.24773;4cpd;99.50571;left;none;none;
160;0.1916829;0.245;left;True;True;0.3506827;-9.810493;-1.178519;98.99457;2cpd;99.47399;right;none;none;
161;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
162;0.1916829;0.245;left;True;True;0.2871147;-11.97879;-0.8179116;98.78759;4cpd;99.5172;left;orientationQuestion;left;
163;0.4;0.245;left;True;True;0.3558527;-11.17829;-0.8366127;98.864;2cpd;99.49863;right;none;none;
164;0.245;0.244949;left;True;True;0.3181008;-8.923866;-1.031497;99.07921;4cpd;99.48764;right;orientationQuestion;right;
165;0.3130169;0.245;left;True;True;0.3438462;-5.320068;-0.597929;99.42321;2cpd;99.56802;right;none;none;
166;0.245;0.244949;left;True;False;0;0;0;0;4cpd;0;none;none;none;
167;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
168;0.245;0.244949;left;True;True;0.3026394;0;2.384186E-07;0;4cpd;0.9964995;left;orientationQuestion;right;
169;0.245;0.1916829;right;True;True;0.2693643;-11.09091;-1.401776;98.87236;2cpd;99.50723;right;orientationQuestion;left;
170;0.245;0.3130169;right;True;True;0.3102292;-11.13138;-1.293092;98.86848;2cpd;99.50507;right;none;none;
171;0.245;0.1916829;right;True;False;0;0;0;0;2cpd;0;none;none;none;
172;0.3130169;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
173;0.1916829;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
174;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
175;0.1916829;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
176;0.4;0.245;right;True;True;0.4155611;-13.23138;-0.9592328;98.66801;2cpd;99.55375;left;orientationQuestion;right;
177;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
178;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
179;0.15;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
180;0.244949;0.245;left;True;True;0.3723775;-8.900131;-1.476777;99.08147;4cpd;99.4823;right;none;none;
181;0.4;0.245;left;True;True;0.3699707;-7.298157;-1.336202;99.23438;4cpd;99.50071;left;orientationQuestion;right;
182;0.15;0.245;right;True;True;0.3002324;-10.43221;-1.417267;98.93522;4cpd;99.48187;right;orientationQuestion;left;
183;0.3130169;0.245;left;True;True;0.4084131;-8.304382;-1.383809;99.13834;4cpd;99.48497;left;none;none;
184;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
185;0.244949;0.245;left;True;True;0.3493247;-5.321976;-1.330194;99.42303;4cpd;99.56181;right;orientationQuestion;right;
186;0.4;0.245;right;True;True;0.4055819;-6.367096;-0.6445398;99.32326;2cpd;99.51096;left;orientationQuestion;left;
187;0.4;0.245;right;True;True;0.4233431;-5.888107;-0.480001;99.36897;4cpd;99.52464;left;none;none;
188;0.244949;0.245;right;True;True;0.3785175;-6.900536;-0.5264196;99.27233;4cpd;99.49229;left;none;none;
189;0.245;0.1916829;right;True;False;0;0;0;0;4cpd;0;none;none;none;
190;0.244949;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
191;0.4;0.245;left;True;True;0.3719902;-8.854103;-0.7400718;99.08585;2cpd;99.47275;left;none;none;
192;0.244949;0.245;right;True;True;0.3503391;-6.477684;-1.210386;99.31271;4cpd;99.52303;left;none;none;
193;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
194;0.3130169;0.245;right;True;True;0.4098556;-9.427719;-0.6618848;99.0311;4cpd;99.47144;left;none;none;
195;0.1916829;0.245;left;True;True;0.4051677;-12.026;-1.366399;98.78308;2cpd;99.51642;right;orientationQuestion;right;
196;0.245;0.3130169;right;True;True;0.4491345;-7.881653;-1.163028;99.17869;4cpd;99.49164;right;none;none;
197;0.245;0.1916829;left;True;True;0.3681163;-8.495155;-0.3922691;99.12013;4cpd;99.47083;right;none;none;
198;0.4;0.245;right;True;True;0.3970845;-6.931862;-1.145458;99.26936;2cpd;99.51323;left;none;none;
199;0.245;0.15;left;True;False;0;0;0;0;4cpd;0;none;none;none;
